sim_nr,ψ_E,μ1,κ_upper,λ,ω,ϵ,α_cp,p_f,prog
1407,0.06544639950037874,0.019456869437720712,0.007033586752049995,0.20127783039995137,0.7722357702266373,0.016772736840152618,0.6233421207844166,0.6309332595962919,-0.5223262103246749
1408,0.0670832200827836,0.06111681456969596,0.0049810271923837095,0.2989022482709212,0.53819116651708,0.07173796586889059,0.6724689775672137,0.7412030367921076,-0.8124649438244892
1409,0.0914897927028334,0.3164559960379659,0.004875595540289026,0.16089207994059068,0.8899125395360072,0.07919573364078081,0.8106617298551979,0.43369683321477726,-0.9652954655527607
1410,0.07588462462854297,0.2653333207934147,0.0077184540112653225,0.9064857074094796,0.4574399724248701,0.005817130368520588,0.8617784720681814,0.13729747954610425,0.49202135333489294
1411,0.0045584702903682115,0.4151979870489778,0.0005314466431138783,0.7345651272992754,0.9553128992096307,0.055973115896012865,0.7850187478893788,0.5905991109210205,0.5945661268404845
1412,0.03231947497246654,0.15122425367083275,0.002041409112103823,0.3039034047692258,0.09619971360845492,0.09417351648304213,0.9929848397211583,0.6760157761435707,0.19329912422565165
1413,0.008876207385792173,0.3410819425115354,0.004807714543590077,0.08336770081001024,0.40647946318346495,0.04286217376753522,0.6694474680954308,0.22458523362147495,0.3271137902420751
1414,0.08121342593096004,0.3084291562095662,0.0029440135406175187,0.16708362226806633,0.3306745302055787,0.06783006359679161,0.8075449212964573,0.16857346033716689,-0.11407779498483928
1415,0.0813595760269673,0.060227529235727995,0.0019788207658547707,0.42697934424488043,0.16935059718459522,0.04084482896984559,0.7320094298227837,0.5850477312073188,0.5832684458243735
1416,0.062123375124837454,0.3417324685408822,0.002097586339307295,0.3595883302084585,0.30996669396108806,0.05561900780344963,0.7368292064690591,0.42523529931809395,0.17557521149517963
1417,0.006858401983131642,0.1982534351709636,0.00782154396079691,0.8345412336263706,0.664841326972953,0.018252345817940444,0.6995289918727972,0.37617374413491966,0.5189250584265712
1418,0.08724530154149814,0.07376627585976278,0.004779850352370673,0.7983860184729293,0.6093909139213259,0.07706339921383934,0.8397417655843942,0.28957428977187954,0.750357963550484
1419,0.07103854910044458,0.41162135347806117,0.005486827862379651,0.40858719867114984,0.4008691884080741,0.011514125066756656,0.8029052044958703,0.1912531827306691,-0.8371994214418578
1420,0.014542530335748273,0.034039486576411274,0.0004566673209817536,0.7913016779457461,0.44288419822189734,0.02431389700022237,0.7832305426667183,0.6872822098222933,-0.791956393816936
1421,0.021205890728402198,0.3454051481314405,0.0022286222431743335,0.03671198021452653,0.3838101349151606,0.046817665156610795,0.8325820084623771,0.36384775893344384,-0.6237141451202877
1422,0.017349941755073317,0.25852794594473383,0.005803837620784812,0.8147796992310463,0.9703617689067432,0.0854326485599036,0.8715950439231258,0.21071331985021438,-0.7501171997206698
1423,0.09426792775214027,0.1812438799570894,0.00747833336272475,0.9420953068790955,0.3749520139343325,0.0753560629816692,0.8625693322534811,0.7885418360408677,-0.689738981156476
1424,0.09351558072642246,0.39338164665780895,0.009875673608290503,0.9247009978002761,0.5611619281919167,0.09818547634036756,0.9974648229092395,0.7346821237829995,-0.1241285599227202
1425,0.03099117998766998,0.3650837200219184,0.004231637366308839,0.5271820780346007,0.6858760768236833,0.003686122590797974,0.611394368952912,0.07612137383567143,0.38209768734278926
1426,0.056490251627017624,0.2968912050887349,0.004477947541486231,0.3745093196444995,0.5228247055460068,0.031939491919074275,0.8547706674969902,0.469490198310992,0.5391788879670594
1427,0.09059806542823723,0.10236602055322813,0.006106610415148519,0.9259868745727257,0.8088584938531287,0.0862031485676508,0.6424840057858354,0.8229787849693401,0.008859018961877574
1428,0.049300787289889646,0.14551607878422487,0.001848522202176162,0.4476399182056938,0.42099078504282467,0.02540881677379324,0.6801370055746139,0.889696664510307,0.5529062392224282
1429,0.038997620487627976,0.42812462339459606,0.007340604020337812,0.5939781839433596,0.7139997688563439,0.04425163579178572,0.6243003988826955,0.3007055488457528,-0.0016430519982417735
1430,0.08380741921550798,0.42519364764039097,0.009090208573023234,0.3630705804872568,0.7834421435391149,0.0973699668382173,0.8197474768671722,0.9824484083282103,0.473489263822819
1431,0.06928495307669555,0.38123349210121005,0.008453360508203308,0.5582058115240854,0.8174514812536887,0.04101977156050951,0.9649214535176228,0.275602053834371,-0.1696860755989854
1432,0.04712724442909635,0.4367544476933599,0.008911979057365918,0.15886697791165577,0.33149857222866014,4.77538102758285e-5,0.8132916025171009,0.2911855513333449,-0.8161051182210524
1433,0.0303911719370341,0.23225861785819565,0.0006816605591255515,0.5412390079321964,0.7697098412626469,0.009766963740591751,0.6389926459962557,0.4094902183235979,0.14095083509448525
1434,0.06741265680885236,0.4193501548243994,0.006180968729937039,0.9437546197925819,0.5857163069686848,0.08005048269396138,0.6006472407890874,0.32302337730884806,-0.859160798173765
1435,0.019715780836306325,0.48188653157190525,0.005977969293084488,0.3721209718939924,0.06198659226057914,0.08899002414583188,0.6383471944551833,0.0696520374570595,-0.21346422164495793
1436,0.02999536218103345,0.3752075228737686,0.0020289234734969432,0.1855895445827202,0.5708700638758054,0.054440278184923786,0.6682358127119657,0.19326263518121908,0.20886186367146253
1437,0.018006269152257257,0.3560418949947025,0.006029816447933798,0.27247390097667623,0.3215906231012855,0.0384741400776606,0.67632891810788,0.875003570329328,-0.7843781622523165
1438,0.07553600004799921,0.3668570739233972,0.0037217293479521484,0.5855082089718332,0.47829728175914105,0.03251341736112145,0.774922621812935,0.8586297370134268,0.2590015938600043
1439,0.027359113371600158,0.17527681047051624,0.00897198094603133,0.48393539532395013,0.2765704974178135,0.0676277810043491,0.6026056015383726,0.587840148832101,-0.8733351380859455
1440,0.04237824291744391,0.44674531556828034,0.0008514993600511473,0.3783526722654702,0.545583013690169,0.08775333631406511,0.9645394396722141,0.02496517281831593,-0.49737933560635306
1441,0.04357932713940026,0.4619605406567166,0.0010478908660181347,0.4763774979830584,0.33801844008783677,0.04586610349134063,0.7183580909576022,0.9434845504991926,0.5340443081792887
1442,0.05656684174968499,0.39135510467501383,0.003570231105181853,0.5202833457753339,0.916394111242554,0.09111466899949089,0.899790100397831,0.05106708590097624,0.39377821942231916
1443,0.08169806620983588,0.35283889185573947,0.005965453813618705,0.3908975672254631,0.9378485747854173,0.05227764211073163,0.8593211188987308,0.7998627205918033,-0.5466322570359126
1444,0.00728139887222931,0.30668957617517706,0.006704342487600889,0.9183255391708272,0.7850638606143261,0.09587648826951431,0.8261966197289659,0.6715623756045874,0.25823433384277394
1445,0.0842195433684766,0.30787058371255327,0.0032707459805684782,0.5746353708285404,0.08065861952730774,0.08730382352753867,0.8812936503682267,0.701483340925764,-0.7866079216589905
1446,0.005197835325587093,0.20097167064313892,0.00221988168508791,0.24003888188010425,0.6722124841022117,0.07633068788214076,0.6362869730551105,0.9669061101470897,-0.6500901535970414
1447,0.007619252099981958,0.20484791589409285,0.00454341892809691,0.8173858738967625,0.896850141834137,0.01088171255544903,0.9368463904947582,0.05847845304228577,0.38425068243033933
1448,0.02111139743025092,0.1482675883057366,0.005361917956929928,0.42933458916667583,0.06100355646561553,0.03931977559966707,0.9661339016914996,0.400455786003617,0.9272412332277977
1449,0.09294228192383659,0.4625131894010175,0.003938629864261231,0.26407687433149035,0.919158207981007,0.020465724647477434,0.8601325074113761,0.7441404570909343,0.3153717973039729
1450,0.05071543597301884,0.3852514819428797,0.005886537720564807,0.5878106430728597,0.2972927198457042,0.07230917812141581,0.6114094773223296,0.6262588961528724,-0.4243285208756008
1451,0.0900643291858877,0.16313523277393385,0.007916752129040503,0.38517978992451885,0.29911244880469307,0.05887896874875831,0.7493148620655258,0.9593772656335511,0.9002507746032757
1452,0.07666077699661739,0.3818245140044411,0.009317339439100344,0.35452442113004806,0.8368691528076188,0.059260076285206444,0.8236158412182863,0.9485641404730792,-0.8009512319546025
1453,0.08792486824166072,0.14106340296926784,0.004526664326404194,0.6926277418327109,0.42747718888339536,0.04671476008744677,0.649957533789768,0.5027593001383196,0.026892343681373054
1454,0.0994134093225654,0.3392124967451553,0.003566993143470496,0.24606680932133773,0.5191685752174076,0.026604187334098396,0.756144240771551,0.5412049919990509,-0.29023820610579154
1455,0.04083598271149022,0.19412422298380158,0.0012268284574268155,0.7357278570322686,0.143920964641987,0.01792424131189148,0.6202884525438642,0.8862252306397457,-0.9525373720530853
1456,0.06599693984933559,0.20936383627817265,0.005582724528867969,0.01072417776705472,0.926638368211204,0.07085759915117534,0.9330234418255348,0.9181658936430738,-0.7609512775449939
1457,0.09729764002430122,0.08454447293487816,0.004144976625992861,0.6427434637461535,0.6410082566241856,0.027011912840545993,0.6219790482777114,0.7733259317180768,-0.662958894798034
1458,0.04753552121295024,0.2716518333991693,0.00024098980592554388,0.6086485229006926,0.9984716923878981,0.037855220103598194,0.6107218691681816,0.3780967938105453,0.5689040953096725
1459,0.09158098207903992,0.47495119994744267,0.001272125751199302,0.144832399104504,0.6042278033549184,0.08266590676380939,0.6123760995884051,0.467095667749017,0.9911738523343836
1460,0.0588930306107101,0.13038487460946918,0.009185215362494245,0.8567355700889122,0.8644182018176383,0.09185664595653972,0.6309568520926154,0.3828018804789514,0.03405224583588362
1461,0.011482846674519771,0.377788239341636,0.0012080219365466138,0.1602905135122944,0.41110120779471543,0.050254708298375986,0.8701568979705859,0.18979189225585083,0.699463334257495
1462,0.01026333543114105,0.16384582750153975,0.0019234863148099924,0.7586200437005421,0.23667612412212682,0.09551771097541868,0.6782336942722396,0.29251015990598755,-0.8040734240275729
1463,0.05526266803870244,0.07243127902562145,0.009616631961907736,0.2683334266583386,0.8777919204807884,0.0698909040332722,0.970422040659015,0.02312306960115839,-0.5473658904404701
1464,0.006485782333050871,0.46933551788724664,0.006948573731043319,0.8065879728469275,0.212135715870651,0.09382306541573811,0.710149450644303,0.6961642798599524,-0.9004411290559465
1465,0.0792788581015454,0.32452383253844774,0.0009906016378435343,0.43693960688130185,0.24658049942892826,0.09636715670835957,0.8099543846290101,0.07396539494554556,0.9329974270538495
1466,0.0723726027560324,0.021055425716999573,0.009827589957698855,0.7560699452929136,0.9214182704224053,0.034864747187563626,0.6983149447039624,0.5957662357170374,-0.5377507498656304
1467,0.0543753212036922,0.43174585085502915,0.006268994694951153,0.7455699523897888,0.22303775621478555,0.05673544945958279,0.9545251230280294,0.023507565663959326,-0.2282820652136872
1468,0.01575259981480005,0.3766177342051915,0.0005497062026899335,0.3129526491930489,0.48251318702538776,0.04321274908354818,0.640395017243727,0.8636817391344469,-0.7033895702485709
1469,0.09257350232258363,0.2686482866890865,0.006123700030799762,0.7923025591654993,0.012870320208621246,0.05055236349894629,0.8534099169915632,0.5567849850232667,-0.3543884853127629
1470,0.0633332273775728,0.4636247650384605,0.00826274368535437,0.18767943935357848,0.2845480607317006,0.0344491030504094,0.9074697674374104,0.5926875527397106,0.05006599925027433
1471,0.07043754109088217,0.44309880599033535,0.0033794693828877904,0.07124703497066522,0.7773136501118212,0.06980227685067196,0.6240575750475993,0.5610691097231473,-0.5747526501304461
1472,0.03502109797143918,0.22504445023056258,0.0007886053128003428,0.809930496656362,0.39765778422221504,0.04557698454682218,0.9191887697204855,0.314743080392999,0.7745703782195028
1473,0.009922793235522025,0.11325802094457722,0.0005826429913519439,0.9133529738803594,0.08304646382354396,0.06326841886124504,0.804610235433317,0.5891854355757463,-0.09887883914075168
1474,0.09285061689176766,0.4780535169785372,0.0019992096696812424,0.5655547569055229,0.5043782721337352,0.04410222962507862,0.604121826867154,0.21209729089896087,0.8212744379895731
1475,0.047649252769386155,0.08211728061845636,0.0017993846702741684,0.9397838945194048,0.40839332550143753,0.07137852455351816,0.791570629989651,0.30800693241737354,0.33785824751016613
1476,0.06898104304608657,0.18752380594805107,0.0015946559747896578,0.22632416062463945,0.0850038457598533,0.016382132629091346,0.8605948012992466,0.157828279806149,0.8070377462593479
1477,0.06396535236803781,0.2397006923280346,0.006837983893759103,0.9918680919213121,0.8614739076705499,0.034239496057286205,0.7107264779686393,0.08534201760413504,-0.03375693901805743
1478,0.0797798514807442,0.1421351523905457,0.0003583070980255476,0.9680128135403275,0.6038737897787577,0.031328062992182486,0.933279716937636,0.361780713097491,-0.5388703139482263
1479,0.011079931104775146,0.15415343720611344,0.00577653347492393,0.5016265436298591,0.9862551116433442,0.08790933912065173,0.6699917405448863,0.46654716463260343,-0.1956531654775867
1480,0.05780916615551508,0.03783659062234297,0.003739164267078542,0.24873077171523575,0.7967358974504759,0.05737324547410547,0.6053538786517455,0.6342430593346814,-0.7568720016388311
1481,0.0472262105642856,0.07984140086503327,0.005818431348388839,0.4023996606135177,0.6914054393092788,0.05373701343794655,0.6428976792257916,0.44259882977221615,-0.7889451425644055
1482,0.0009599989631466157,0.4267948855563044,0.003529110612754653,0.6520679615679712,0.10827393020809016,0.08126908996199855,0.7511336575180028,0.06170224686276395,0.28809684762956933
1483,0.06681516757223056,0.08071162188349364,0.006072060051721709,0.4924781275828556,0.20925930492267675,0.052319358320287425,0.851648418365532,0.7340847732797537,-0.1497629905911254
1484,0.008028924248314381,0.0016103877357821117,0.008332189737078933,0.5608290778074755,0.6415766074346403,0.017558305456690883,0.7605068488635098,0.21582950912331175,-0.3065371963255501
1485,0.02611481267485574,0.352512148115147,0.004154373124399587,0.008598970930418613,0.31218603252613736,0.0427260773865879,0.6260402104885329,0.901794433092576,0.8224229091915118
1486,0.09504506390031402,0.14168500050233238,0.0038881152389208307,0.9005535877648134,0.6168483531645617,0.0491374896157507,0.659471251478441,0.3745123974548658,-0.34451397427938957
1487,0.09581276727782856,0.026251645133321302,0.007587544037153786,0.511531399150641,0.15109132544747134,0.048949038790088994,0.6889219008979014,0.29989775212801584,-0.879866903086671
1488,0.06486824603250842,0.3054089782768452,0.003968487928621181,0.5873356814542856,0.3602928788871825,0.06058158185460234,0.7378278973658815,0.9441248011441153,0.6638854513946493
1489,0.038443633531660665,0.35871208890080575,0.009394516834564865,0.6264171345510813,0.6945487493731854,0.09998470157177597,0.8764121452211187,0.2799832016532651,-0.7098746480043603
1490,0.05119126961442377,0.28985982885533895,0.008413695848424062,0.5172847618386963,0.579299563638067,0.02565325213639365,0.7899844498774029,0.7596583829825322,-0.8909085274029024
1491,0.0496254633095882,0.256083384231178,0.006337077508386866,0.5613702424769822,0.8328367749734901,0.05726120839455352,0.7154137738960626,0.38856720902541514,-0.9914316246692878
1492,0.0690675053819782,0.473703292513037,0.0015771221840701589,0.09092625003775354,0.027600089824743854,0.05072364401758816,0.7488312475643819,0.05217201536343561,-0.31669526880964016
1493,0.0075471637991680485,0.20005147697538772,0.005051234543412406,0.3896935308319853,0.6341623333666879,0.07743687257884656,0.9888248204775932,0.15203267574689633,-0.16190940030389966
1494,0.060181140764643086,0.31038829500750803,0.0031050289455159135,0.5958939233091307,0.1065056581040952,0.019555156155737483,0.6861054341400153,0.8761568728036853,-0.946632798237734
1495,0.029415833690786843,0.1878622558017706,0.0034024458033933523,0.5531681676969524,0.6334955613692416,0.0548021412510199,0.6916483749243858,0.23009188753859336,-0.3596160932717132
1496,0.07924646937972363,0.1795755086222721,0.008376100313045882,0.09981921119400765,0.11245171987546958,0.0700259639240914,0.9354086651107264,0.15231079057510405,-0.23900722311788924
1497,0.09005559529407822,0.08593167665428994,0.00017555762439654446,0.9170326449678206,0.1646311249476068,0.01686351187819991,0.8178507036746193,0.6976381744305514,-0.6692255103541216
1498,0.04346005971022256,0.09938298472488309,0.003119370992432448,0.6967872403620325,0.17459125243846055,0.07664622602600753,0.7973293196164515,0.6528692977176599,0.9674503714583871
1499,0.09494177653153166,0.32221042762305613,0.005012411673983391,0.5972255955251929,0.2821617544703932,0.032411096362116254,0.829468383557741,0.8423616304755458,-0.7934200881952652
1500,0.03895476588228957,0.45632302575413497,0.002496289018433708,0.2881349814776969,0.13087274596728338,0.09871675353869953,0.7865901501429042,0.4643986261941534,-0.7783460942863493
1501,0.04774618846453738,0.20691898965143699,0.005370126180309859,0.7243452971890909,0.8166661000727748,0.0032522146636263446,0.7617892234028274,0.08018764160878677,0.6795178566436633
1502,0.053719878596908556,0.43446033853359245,0.005597582606858688,0.17596330567562216,0.2589701521703838,0.09281239348029435,0.6021404025409649,0.22118093742917044,0.06705109226119688
1503,0.06434474886173809,0.3734782073828274,0.00011238319412896418,0.07798592810942769,0.039491317020899176,0.005390778168885842,0.9379451707597133,0.2832124453231935,0.8022734676833001
1504,0.05730327262793349,0.10820022766933242,0.009070256767923819,0.02231520376289448,0.29627742008174657,0.0255559790304844,0.9836098251064311,0.1364731560929801,0.9970015490144428
1505,0.029476100681203488,0.23163470728596053,0.0014143585066361847,0.23202177761244258,0.9832645048910557,0.011650368560728645,0.9257222304815191,0.3090922000518499,-0.2266737725386252
1506,0.04620751656012111,0.46655463719367457,0.0028151729717169746,0.5457136177977014,0.6422979995567492,0.047463045724263554,0.8274056901562917,0.9415250836317263,0.825259147977222
1507,0.018918719656906086,0.3230230015109057,0.0007390314692468128,0.37314374177742626,0.6148364924819169,0.05032276929475263,0.8093551620368192,0.28896706772848135,0.8274823219247542
1508,0.09885244069945891,0.3978018392202594,0.004843719431692009,0.9717987448801881,0.3115204738534973,0.06821770700060095,0.9808727178892971,0.8334887110682081,-0.09976398009980181
1509,0.09527738535136691,0.1324175666618916,0.003057835971665755,0.2135127072072832,0.3935962411430563,0.039341699122788766,0.686462667816711,0.3834565692657737,-0.6957740325138846
1510,0.018703858744157063,0.1219048185358039,0.0008947091733831604,0.19490241995556923,0.7809145459449184,0.052666606016939066,0.9587447072257664,0.47647250098622274,-0.8150348435493293
1511,0.05242416354196016,0.1246397052823487,0.005884919356435987,0.49935132611515126,0.5755713373647062,0.005889814879150601,0.6626485340687517,0.009575186589844062,0.8570812554826324
1512,0.029005854960924324,0.3363389946753054,0.005382265658153374,0.3400015429640124,0.8003437767410932,0.09838752558995503,0.6186480072485104,0.264556335535289,0.7758412498435387
1513,0.0706849491299984,0.23763335131538355,0.008284246171004846,0.014477650424059506,0.3810822875469216,0.04687960259185774,0.7857783560447462,0.3441968632888598,0.07600141831477925
1514,0.006799636290768654,0.3291786575132737,0.002501471896412641,0.2555797896688018,0.7471081949881218,0.0013522185424965827,0.9284603934035429,0.11854377971411999,0.9735083724950624
1515,0.006672808804112924,0.16533179238434328,0.0023383462024453567,0.846625852483165,0.7657364975483801,0.09264180605175368,0.8676262630192829,0.16296780419488804,0.11864689551391927
1516,0.024918237133650285,0.37900471830912585,0.006220581914851684,0.03506974913399715,0.19477295178127077,0.04019259158684477,0.873341596348884,0.31607476992250033,0.8875296954725649
1517,0.06646076019486334,0.26243014978787776,0.008119742155426338,0.16919415426868664,0.4015504344994284,0.01906751685039666,0.9797875542624032,0.894802700618331,-0.10179668711032486
1518,0.044707791325047305,0.35538197868649396,0.006912311368582136,0.5976707288815009,0.4532903928742066,0.004941134356977948,0.752730631293759,0.26437716614691054,0.5847672015070262
1519,0.04614698276755211,0.38503398070852046,0.0070684999384021075,0.6882432588716723,0.7310964936355994,0.0008098348000195112,0.7920257395575684,0.9176222145942609,0.4500463278827771
1520,0.09142370178440225,0.25182314056087174,0.00926086168721458,0.1142568181591487,0.4054446510979314,0.060197586595105324,0.6106303954590839,0.8580620131606296,-0.561629820511126
1521,0.01424707197274801,0.31351178197752533,0.0033682745582425196,0.5187225879938889,0.28006990270538584,0.006147240770560653,0.9174660608874794,0.6457918115996119,0.2791899479968809
1522,0.0918446923875361,0.4988621432608897,0.00043078131453254664,0.708617331945818,0.7646324375417023,0.0186418344021227,0.7697473033896173,0.12337208899042101,-0.8272565445255082
1523,0.08281297938178304,0.2882985882278617,0.004193404285401302,0.6478211706730196,0.11995855874260694,0.09725726242860895,0.7493771168848377,0.9144405758087862,0.5366689591487284
1524,0.020800204664658286,0.06586280543852086,0.006325486514957963,0.29434498367160383,0.6759854036056722,0.01609587561917352,0.6949794941689811,0.3343775315562461,-0.8194655728390132
1525,0.028869831139761146,0.1956874692064268,0.009985858364180073,0.41138058622906754,0.4986374337823156,0.06667704258220797,0.697059360227481,0.5607499237120782,0.5604897355003164
1526,0.06179903014125158,0.04752484853121198,0.009359007580593427,0.10067747015922413,0.8221443134137888,0.028657865974579297,0.9365599248566739,0.9803173497936085,0.38826323262771756
1527,0.0142835401694363,0.0684949058584469,0.002150700028402921,0.026079735021006453,0.9099112649030956,0.010910473349764417,0.9605157464043725,0.9550502136267542,-0.4388093008371017
1528,0.0776291247646172,0.37399646379126705,0.007353434090621377,0.5465764182848644,0.4864865378910339,0.05774827604167679,0.9217503178478212,0.3557612704588092,-0.4302995727282126
1529,0.05787031727317669,0.170576898031615,0.002593911216884713,0.3736670806595726,0.059779104879994084,0.0916771824604315,0.8873221698857192,0.05532399620502265,-0.5057513234012196
1530,0.07078499173680883,0.09083310888871715,0.0059541003652973925,0.7061230826400252,0.3429482191893546,0.0016993315478008816,0.987771267563428,0.8330404585582603,-0.5789554514203913
1531,0.040637561173837274,0.034535952086377476,0.006042606722380741,0.15252653190320445,0.8639306737214297,0.009635387101842004,0.6079877837356245,0.06614854195103555,0.37060881712292515
1532,0.023861857463911576,0.3124317580083564,0.002804082537180032,0.067649680072441,0.279452691478601,0.009957241264661167,0.9673638360931771,0.7533582891945739,-0.5825026183601907
1533,0.07131063204856267,0.04657709841676195,0.009195625526432051,0.45992818772036276,0.7672414302064984,0.07960903636616745,0.9061729774408805,0.32613588858375336,-0.3473978611184275
1534,0.015859385715284564,0.26209255084797367,0.002974607830329973,0.21601337576128699,0.7738807216411915,0.009476175442545906,0.6454776613622677,0.20870205446158938,0.722853887520702
1535,0.06723464300561657,0.28947822032992676,0.004924607085449288,0.89074919678313,0.02219576252330554,0.0803356940905442,0.7262220622897861,0.03129720764035671,0.352247825379189
1536,0.061535783679289746,0.3928093608996934,0.00032866792604269233,0.502358748021794,0.721338793183351,0.025468129536003126,0.8291189141950637,0.011401418589256947,0.2042977838232134
1537,0.035816918872281625,0.10097091532173336,0.007167052056823284,0.7349835750758063,0.8786111517436803,0.05212090194464304,0.6661490143861124,0.4613797767541156,-0.2955190213576562
1538,0.09666988917205824,0.24523403011010664,0.009282884185201026,0.8448439924948715,0.00900783006777935,0.05687648959754291,0.8350144419196437,0.8074689497096549,-0.7799876300837544
1539,0.0007065825439450729,0.24641458360924395,0.0075505980618674005,0.004059133417125351,0.5740054989020131,0.0850895863007285,0.9850828446674076,0.8280861792424604,0.45631122359442267
1540,0.01710793501057664,0.3057766331121053,0.00710858373579242,0.45866577423575217,0.8234415183818096,0.0801667842472224,0.631308480721066,0.9349523438573727,0.9845929952772718
1541,0.032674246351383204,0.251472528397411,0.003747699479108393,0.4303956842560664,0.10433424149861008,0.07976798481045144,0.7257803679162936,0.23857217821924098,-0.4347891825678639
1542,0.09766574675336301,0.06915959946389262,0.004217994637147886,0.6058306768037683,0.3080117120360131,0.0863259916221431,0.7751494859744752,0.7737510738807182,0.15486299963878647
1543,0.06316942772440981,0.4598273678479211,0.0033176720374298004,0.5320313974670363,0.5321070422866166,0.08993990470890617,0.6756608477246668,0.9105433730135191,0.1325519430186648
1544,0.07683301741970235,0.36534462896180536,0.0036601038844446673,0.3321059026218505,0.5946495603261671,0.0760393702062303,0.8661676855177556,0.4787874445423659,0.13651050993028746
1545,0.04428702590994062,0.06246417249227662,0.009276089709645793,0.7957009201180798,0.8344301067997495,0.04580378444293213,0.9983658949049523,0.38127944087012555,-0.37149075286933064
1546,0.06531201145754346,0.2309075512507808,0.00019863061524993324,0.5987836583373296,0.2827950004121053,0.07772926659205576,0.6469547049848624,0.6566652557256137,0.24294548496156154
1547,0.09237277307206257,0.32475103516232345,0.00874605049620125,0.01586873512764034,0.5494045725389589,0.03821561152544488,0.7935465589085205,0.6716724065492529,0.18500470546046222
1548,0.06178501620458199,0.08971805143657724,0.0024269940488388124,0.8587010676070649,0.4636659708883032,0.08097962723390932,0.6532147747311027,0.6836726705313227,0.7092716219295276
1549,0.03213542796819992,0.08931921156868226,0.0018135495339123649,0.2571597996138364,0.025398581075194056,0.03764818993183363,0.7842448616520648,0.4491005979872566,-0.9375884245857249
1550,0.03532713637373432,0.058604627721964044,0.008165799441399852,0.825130837864876,0.1304755746178412,0.06889527861605159,0.947654491914608,0.3221709554439075,0.806376333446873
1551,0.08731582545071657,0.09666150634378473,0.0016765065274296444,0.595015722891712,0.8933633256015475,0.01568015524420373,0.8753286464465011,0.41599755414925393,0.8099995654302494
1552,0.0944671108161144,0.1668930549164832,0.007213989936036616,0.6789108819591604,0.35504723294894047,0.09626259595667731,0.9917308011339985,0.2806434420808281,0.6920381170290737
1553,0.06858809873228199,0.09520060115339,0.0006843914064755698,0.8364093298928694,0.28103440888521414,0.031172288597469733,0.6716718418672479,0.11314952445731655,-0.04833547385501924
1554,0.05222755470245027,0.04416529828533607,0.008747989360423005,0.6801548720815335,0.5935900066344573,0.019414682102827766,0.9487451613834267,0.5514312979255807,0.47960480944114425
1555,0.09895492636717862,0.35641794627245876,0.0065370689949037775,0.48487042308839323,0.14896355861337096,0.06586331984538968,0.7146086932169684,0.07492988093627485,0.6295122457924489
1556,0.04164442833629703,0.47192444178178494,7.933791430015288e-5,0.19798980166670047,0.10480787854077185,0.09249552786503917,0.6335019553801106,0.24225730308631507,0.2419079782750626
1557,0.03608064954060324,0.2989890502194088,0.00136537365233845,0.9744093295283649,0.5268970078046803,0.09437251476320002,0.7956009927764971,0.7296777955919562,-0.5151768369834233
1558,0.03870134908506679,0.31812010586147726,0.007626547255595615,0.07424932111856047,0.43841228471972016,0.038702102301327534,0.7295241963822242,0.7242750430840377,-0.2465279904363783
1559,0.06163381484196533,0.36086003618057116,0.006957112881919953,0.23153292268262418,0.9135683190492019,0.03774893720840381,0.6601747384040039,0.8023204510940126,0.7692733756697696
1560,0.0597212087033718,0.3789064493473015,0.006057154161819392,0.6188449194803131,0.26341446470269175,0.09613410601872174,0.8113767975747971,0.08973208837829706,0.6777549322386553
1561,0.02587148326434492,0.13336288892568882,0.0031537016001554085,0.22390207925351072,0.5967234136888327,0.05900216765284547,0.9270935385618346,0.594612739426213,0.6107492074018983
1562,0.07568874533923375,0.19854265964681436,0.008356116014338912,0.5717487866770861,0.3930428465675503,0.06860605549164155,0.7476913952028843,0.9974214873060269,0.9405620262680461
1563,0.08817185828549284,0.23020958606746295,0.0017848627918754698,0.005547885847514653,0.7797190970128425,0.059344883914617876,0.6780445090910607,0.8655597535519586,-0.4440158953389034
1564,0.0864473666690173,0.06151017406366495,0.005996391139780162,0.016515013316637715,0.5878130697739319,0.01626718857470271,0.9184928943952066,0.41518250688286457,0.15411570888322879
1565,0.0592886631134708,0.39446664263200915,0.009577250016819385,0.9971035525148988,0.5981913644827592,0.08433753432852564,0.9209470990104038,0.9846877447169946,0.6896402307486795
1566,0.01995206917825363,0.4730168116462948,0.00965779096861622,0.7033122321710811,0.9843913069107384,0.06202366453573245,0.9087579487185619,0.8988063346413694,-0.9538535821407015
1567,0.08683173343423804,0.34449619338995047,0.007006758570415709,0.9728732090192387,0.0975518654620776,0.07392469613753624,0.7397738880838358,0.46859216098930184,0.9771200224160543
1568,0.013787013565077753,0.1305525818322217,0.002068140511487056,0.8329927465852973,0.3628009238738207,0.06800995765544593,0.6394019995940514,0.8108132858014483,-0.9668171307712674
1569,0.07821790926171336,0.1561930008764486,0.0005589307305593971,0.18948552999493007,0.8090884406532584,0.030382861847846155,0.6510236233303288,0.5912865771457813,-0.762882669630221
1570,0.026544353094260554,0.398925797952114,0.008936739861635196,0.6070843861875949,0.5761598042805298,0.02385096735576195,0.9680569353537032,0.5869961269373404,-0.8575976151437632
1571,0.08181139621638814,0.0300456266220541,0.003120450784378428,0.08155676312000895,0.15311079313228096,0.033988456676074134,0.8562757730353016,0.5271642922908111,0.1598330131829555
