sim_nr,κ_upper,ω,ϵ,α_cp,p_f,prog
248,0.01080222608438561,0.06796979280396243,0.04330001142746226,0.8742291544790934,0.553980437286914,-0.3124161300472309
249,0.0027071070433646698,0.8016280018148297,0.007997835669869247,0.9518866474379504,0.39399799964953824,-0.6571085292233414
250,0.040680843350594964,0.5663732751773467,0.04933858144425926,0.7181982052380333,0.39872499388297555,0.6192068233965728
251,0.013190276359147608,0.4747249668240633,0.007319296143283069,0.8797050786419891,0.5774561782201205,-0.5033676852351858
252,0.007538159412656287,0.29020696100865695,0.0455579742198905,0.6218283437838844,0.946514438580378,0.8862818185339263
253,0.016331163508127328,0.9093188627301175,0.06933486226306315,0.6772434448819926,0.8159780687315138,-0.5619025205934791
254,0.032937228231269364,0.7754936182880631,0.06242094481740617,0.7994626464277637,0.8073918312197921,0.051102053798921965
255,0.041975681428483375,0.26991291654779026,0.05228720816767887,0.4740450054677939,0.9316015466676998,-0.9878251707250685
256,0.016036184803742175,0.5506354846883965,0.08182560873373211,0.6811708876612549,0.1177363496977356,0.48220969456399376
257,0.019891216019670394,0.40726908428987624,0.06522379564600848,0.6275436023306,0.9224497034781083,-0.1710208400105594
258,0.01827287155461067,0.7616544783570084,0.033331636413565194,0.6299005994707776,0.22977305747512414,-0.012072308069877358
259,0.006846840247065372,0.5771876737236468,0.06302617554710654,0.5069532769392844,0.21604967730023078,-0.5378206078180869
260,0.028933813345933198,0.9896124643899604,0.0149947648667692,0.6177277638851171,0.8615184813680997,0.05552566996057373
261,0.011340322028668325,0.6687204321996538,0.0895501892105684,0.40045165240657116,0.690661912321565,-0.7564472021794079
262,0.009275160544946252,0.4931812654712906,0.09639931520005093,0.4434340346993181,0.7142260990140364,-0.48525471932234254
263,0.04567725704213656,0.5132842774696009,0.09128958870212196,0.9821894927242675,0.12500641163572102,0.45869139056212327
264,0.007836181644520934,0.9026232332207613,0.056883142972299065,0.8989308740274089,0.2157830173235713,0.8366882877126216
265,0.013716989279369589,0.26720528061040005,0.016557218878185894,0.5733184988960802,0.209745634905346,-0.22860288250323224
266,0.04075942751104723,0.686449120232635,0.0564339964766843,0.7429340986338104,0.8581764162387885,0.7387690163631053
267,0.0037127075222029176,0.509987043371684,0.01447818807819584,0.5631650935988285,0.658696629975389,0.4434803841356971
268,0.024919394937942815,0.8982048221484596,0.03699765827299061,0.49198190244023216,0.14399613054626575,-0.15895984682619624
269,0.015274097529918516,0.07778898607957628,0.011275903088690285,0.6416314042448269,0.8059455522654747,0.7894264458218121
270,0.017914567693823973,0.8286774620183415,0.044409351968369454,0.7620559913474811,0.49934188624818887,0.7103152703267372
271,0.03547444261648456,0.13492787943022908,0.07009104378855412,0.6532728941629569,0.3063998247777954,0.9932775138010037
272,0.012428866707210528,0.9058840848629983,0.09034807215052983,0.8765722400729917,0.9738110654342965,0.9382931966679566
273,0.04700594153266814,0.47737560621908814,0.05204024539215993,0.43314753147679724,0.8173078082300977,0.4717431324964305
274,0.04157716380164988,0.2521206236496647,0.06103487254187119,0.8332841958236348,0.759246059405602,0.9840671906626504
275,0.03580835174475974,0.3817606881368515,0.06066333337497836,0.4486860435359806,0.18821645691492664,-0.3368111394026757
276,0.023118946241842943,0.7790814456703509,0.05116428254048902,0.5393092368336978,0.5280663562492186,0.44978486908214954
277,0.03721569081441229,0.3341808882560956,0.07299241621484917,0.8571404520485568,0.3281524678030456,0.24774684760782995
278,0.049497430127058054,0.9925631502550241,0.09165677328005903,0.48622093467746713,0.09675252959456924,0.6598308183574995
279,0.020385052753093394,0.3763537250483206,0.04075648795815183,0.7915065676714802,0.358193317745298,0.8496088445735226
280,0.015307265668346934,0.00032421410466221604,0.08152291397483882,0.696067582005053,0.917727472310785,0.06496742744653261
281,0.03102650806482074,0.5532998366211938,0.0400404547985288,0.9012809066768646,0.14118365532794222,0.9619098222381148
282,0.029523864772774855,0.34504586493838696,0.08674102371954322,0.8559756711094686,0.19827747981851168,0.4730525197709188
283,0.011704499787691353,0.9776921218172256,0.07867448276496096,0.827102405249829,0.6506087672653297,0.18403554060520877
284,0.03516619300084433,0.8742991709645008,0.023126666098062795,0.9611900203569281,0.5596157520776527,0.9705287513047021
285,0.04876785032294109,0.3074246534731094,0.024563901827802024,0.9051974642152343,0.6379136647460812,0.6493812211600518
286,0.004136977310495091,0.6648195479444926,0.012273242849936333,0.7791629912647176,0.10448665683193396,0.778430702429223
287,0.04366255529107141,0.4856400155531087,0.07789923285051122,0.5170301461218655,0.20812108180776054,-0.02145407712820324
288,0.037162912972945036,0.9140462676889625,0.011558187323943977,0.5897985164585613,0.342845411939011,-0.8304669411467455
289,8.719661436834669e-5,0.11968215182893811,0.044735976936400884,0.6000812769993039,0.3967036887445818,-0.9549022801246094
290,0.036323005016798325,0.6331230750425341,0.0007408696509965588,0.9402326351152677,0.28540768953766094,0.3077560706487583
291,0.0008540978298479632,0.07195164338173857,0.029507291688720984,0.8399850572353889,0.16714319638250594,0.2178021376623407
292,0.042355806319621964,0.7679077273299977,0.05659683234081522,0.7707660273715693,0.25941702218456963,-0.6682989333916907
293,0.049036740007610255,0.9119691931707795,0.03975011200294762,0.5509389704619216,0.1690816860778675,-0.543499888196229
294,0.026551082102636098,0.5478633371991251,0.07080707154360329,0.9042309070472043,0.6406084002155195,-0.33853346131678885
295,0.04218975480591213,0.9960683204356423,0.08083146783725909,0.8778057543906238,0.6323405877280316,0.7589591706079224
296,0.008247288228132416,0.0966701103766826,0.08608163305785804,0.5472665709955625,0.18347550067702073,-0.07150608723397855
297,0.008499273911287129,0.28699985930170396,0.05021130634794774,0.8473594639710279,0.35606474854925263,0.028311700394676675
298,0.0455698092061281,0.35621457016205393,0.04209690592877459,0.5988245665455411,0.28243755002077425,-0.6637876817841393
299,0.02524820070840633,0.516984873126614,0.09715327955216851,0.5603215950698992,0.07558953504568265,-0.6713141278232504
300,0.03772942247900834,0.2416000951066279,0.005152613816755934,0.8259156577471665,0.05932556668215536,0.7473119748652661
301,0.035720491101306685,0.1386613696384957,0.014732793525444926,0.8210439523309372,0.06203518117314461,-0.27384660456015986
302,0.03337316893282318,0.1805509343964021,0.06685255575723374,0.6662831946860206,0.665146623023947,0.09378825630054388
303,0.04330586047543553,0.7428382490054276,0.08166224633649498,0.6980604561446129,0.673048902548746,-0.8248943243921414
304,0.04538447614890212,0.02409011824284407,0.09854929097014262,0.6652306372822783,0.07406648370847557,-0.2694962030075564
305,0.02682296359148384,0.8851745849929437,0.04732891882794861,0.42838219978516173,0.7937162349888743,-0.07838207314144852
306,0.034620338208439516,0.4544015114551712,0.06304111491199524,0.9928287890075508,0.36719129063421974,-0.47719343588423613
307,0.0030537621043726197,0.6481434928708457,0.05806447333523658,0.6093763275030459,0.0014667690789948883,-0.9561394012853542
308,0.002491923904811299,0.936114645127889,0.019738236943740505,0.509754031809006,0.5418350663804252,0.5541124634283017
309,0.012214540237346399,0.8555074031625473,0.0008007903791614244,0.41655886963649896,0.11141270614008895,0.024096810629797627
310,0.016824623605158223,0.5488400781536618,0.019542773287546104,0.9617626359390786,0.30074095162221304,-0.187878077285491
311,0.02815470790320347,0.6562548774751454,0.01830933163052658,0.6287068721932934,0.471943632396129,0.8084071511871995
312,0.03105386746764179,0.6693318291112265,0.06451337562237901,0.5459519022006728,0.5649150047299527,-0.14021782580278797
313,0.034740421626077246,0.7865625897492767,0.09970483435425313,0.4299788538803772,0.42434324609490404,0.9998736610114072
314,0.034338952111329445,0.11242575903665818,0.09014135616597982,0.865004398026156,0.5709389230501282,-0.6499558045738367
315,0.04825415406440689,0.43490835482258744,0.010805998533792724,0.4456071971809496,0.5136323003936016,0.8935736610806888
316,0.0049447337304900025,0.6315272848629347,0.02033213681554577,0.6618516946478592,0.08903018457430431,-0.7852477828079365
317,0.001650639672292734,0.7286127487190309,0.0339400765183559,0.7192518598120115,0.15993460685655045,-0.9426718738286032
318,0.043807867730534765,0.5458844165471458,0.05267681245696213,0.6267090080492037,0.04220491693022171,0.9790472511414303
319,0.022183956156832288,0.7093741919601023,0.06875953310920356,0.8183769882981625,0.5530014665332132,0.8549371077724395
320,0.03825186167019867,0.34241055363209255,0.013042592496959,0.5879525713612068,0.8019775833014839,-0.8346730030415794
321,0.02874296964863445,0.9574429119242428,0.03036928335381885,0.9522558554360713,0.20277411710868246,-0.12880933442284237
322,0.049605582750511475,0.2613594355542798,0.03015567867076519,0.48381708523123407,0.31819729697179594,-0.3212943522593946
323,0.034287599303088216,0.7554801465474488,0.08117511791429392,0.794293215184606,0.5834607911635243,0.5782554581287247
324,0.019197587925586162,0.7498411283078099,0.01697472986918252,0.9791591478995474,0.6547271629682496,-0.7790062271893006
325,0.02644704222189432,0.4839453627814343,0.04666026853105363,0.602907364765042,0.12919341027331122,-0.24661870663422958
326,0.011992167974267914,0.34903070584268314,0.08520096491179606,0.5553793852840053,0.5646330813033406,-0.6273389977989167
327,0.020820014626040353,0.6369352741350742,0.07410503891944246,0.6397690434948955,0.1337991789484962,0.6139906099092705
328,0.04653678549877434,0.19635049493180853,0.05836839309712144,0.5820643190462683,0.04114903358713015,0.48710073714671687
329,0.024774118568759728,0.38871074187512406,0.02301234622704893,0.7732112807253293,0.30990889595159804,0.9815049566310896
330,0.023824021513207987,0.8965660074787128,0.07177221872433669,0.8981822713174004,0.07683714093712299,0.1382644722312394
331,0.019971390453990503,0.08753026121492141,0.012926545370415097,0.9507947175140525,0.6232224668504823,-0.3447833079063063
332,0.019832906104293627,0.7196512870642984,0.09118096609480301,0.591709877046378,0.5058968021722146,0.16103594099746799
333,0.027797072677784973,0.15894172520265587,0.023388069228782532,0.4374297133959686,0.002199166578838123,0.09447976530406743
334,0.018769999756360223,0.9663877295356474,0.09686376198268978,0.6540783561473025,0.3767557588449195,-0.9063293336984225
335,0.018366236657500232,0.799352284840179,0.002347641116697395,0.7461379154119541,0.7772044273875205,0.974668179391535
336,0.012050293939170465,0.5862167949589661,0.08780674391697343,0.9975182040017849,0.6978521629647275,0.29084527810105043
337,0.0028855580555372544,0.2115812888024047,0.030703369191349424,0.9280967894939194,0.8354170601505162,0.2676185753661213
338,0.03183446822115408,0.6438915744182683,0.05028376737159438,0.8026798494211415,0.9550622580833152,0.9429315657904564
339,0.010706487069272535,0.9951893127796331,0.023631167028984823,0.9577995343850652,0.16171635771240828,0.516931549612391
340,0.031938820861827075,0.6210674259139206,0.037206444583488325,0.5922882473961564,0.35913134450116374,-0.11536179113199474
341,0.014180664918299191,0.9292131982517571,0.009968292609680365,0.5569278913294256,0.11380217595533855,-0.7420700496413962
342,0.007663602763123101,0.30218747550706543,0.02471927872213035,0.9603157163838382,0.7666748737993295,0.6560531085840615
343,0.048676016884991485,0.3783368450739421,0.04202572981534834,0.9799991374252275,0.5023499384383842,0.607946553756797
344,0.0396417204839413,0.8787964443583123,0.0024703507240373943,0.7773665356078177,0.46134138654336165,-0.42461661368930104
345,0.010903301236106016,0.12661939267718403,0.004114414842838118,0.6890300068456522,0.9245236151038494,0.312122806811179
346,0.01891023301091206,0.840776456176812,0.08599219971207539,0.7112779354492893,0.7540821423803191,0.006465844494858208
347,0.015934871300830267,0.04019603676677435,0.08580081639819119,0.4200889952149624,0.2662076800927815,0.6287528606487209
348,0.04978051692813129,0.7327932407610898,0.07249923020968052,0.522884464305897,0.6029123367954901,-0.3475585343109162
349,0.007076293590384056,0.647547188329083,0.032431195980256004,0.5158536525129722,0.44678671381829954,0.6645926573584209
350,0.03631664332978051,0.07893638756320473,0.05894146003809482,0.9696131517213592,0.2692608660151304,-0.2364186970198625
351,0.02795789674852614,0.7821495594772954,0.09391871092768984,0.9169186468522199,0.7576451420410841,0.9283789640245697
352,0.026699536669933018,0.7340895107420005,0.007197390278479179,0.5594319662820946,0.912771461459826,-0.21292309302919288
353,0.003944795859517398,0.45980969087351775,0.04026117208342825,0.6231975788121995,0.31511946350390824,-0.7676218839735366
354,0.009891910345144934,0.7107634191027586,0.006533794150991812,0.932071125959485,0.32191953520477007,0.6112609736933727
355,0.038172354735431846,0.39438311366686696,0.0829142508890574,0.5697584576684102,0.3792184435011613,0.8248248756539684
356,0.04430593035375706,0.7178656894850415,0.00026780553688355424,0.5372581837352496,0.4905298793811206,0.07638806697202694
357,0.044817714695073424,0.7928360604387653,0.022524216737456186,0.519511580321837,0.7510645440184602,-0.08832072161803373
358,0.014818417673405552,0.597481056857303,0.04160382889255509,0.5015261602185416,0.38835816844976073,0.03607023655470498
359,0.03849573680229587,0.43258833598788704,0.05758876483376666,0.6638739447336364,0.412933138249082,0.9881551877952968
360,0.019010739120807196,0.13191890994794211,0.0027511962450645026,0.8148024946925625,0.9084377932196072,0.16189138767566047
361,0.023737247808690562,0.77346684099132,0.0212696460557662,0.909028024698269,0.7177053228272594,-0.4071629499503199
362,0.02124504877443752,0.49528418843014815,0.022711909818730797,0.682770548875063,0.8114891614160257,0.32470950521029796
363,0.030303001732477547,0.5941422329712588,0.0013536557624430694,0.4653851450961961,0.3850093580081997,0.47535634555346595
364,0.006584107643578793,0.9302235485353738,0.0018711094043572536,0.5676556422163114,0.6854208378146205,-0.9869345885136813
365,0.038962386598123705,0.09288683192179695,0.08355048386288827,0.7826253044947884,0.6307184459026519,0.4381974136751421
366,0.04773881291716661,0.523468820946871,0.0655127260616055,0.6390065588250964,0.8397042337654295,-0.511328740360673
367,0.007332351194114708,0.5080458814143588,0.005101748399119702,0.4960598908536636,0.9000081231587841,0.587292466159645
368,0.0399751111633906,0.24776502504272752,0.06480901602645553,0.6648668445974912,0.8855670261243191,-0.048192351112357756
369,0.023165358399610265,0.11765989180103206,0.05294364505294176,0.8888252021670419,0.2788614861535998,-0.7039833574932104
370,0.026948883907997254,0.9274967642666249,0.0580887387657377,0.9903780437464639,0.5429863062333983,0.039582274595505895
371,0.034719009758123726,0.07443012918884999,0.03324108186755631,0.9410380248518107,0.1849586822451315,0.36792805557927033
372,0.0012021854211960279,0.026665461040176176,0.07583186574379686,0.6123222594603774,0.3397301604844197,-0.5512148842204847
373,0.012382505902136966,0.18143447045995914,0.016872299938339823,0.7091441472391188,0.8309191429131495,0.9263036782826872
374,0.042250052691758556,0.9873582871960367,0.04741048290922616,0.7683543759956866,0.1865963554340044,-0.06565212827985012
375,0.013361890009819445,0.8571673543613402,0.02694135881994893,0.678604185485482,0.9924634107360994,-0.4009074837495008
376,0.019267302414980363,0.752669224342223,0.07827512008178689,0.5522568186773951,0.9750411309189447,-0.03259544727119279
377,0.015572990240249128,0.4821544292703982,0.031615618622627316,0.9655152092696889,0.9771372849797267,0.8654085266158082
378,0.0014981228449706086,0.5347758932222862,0.003064293046784905,0.712713660182164,0.6614518303509259,0.29568414740670734
379,0.017951885841936317,0.9163497800427003,0.07739964394272685,0.6868385429318224,0.20136674027033877,0.3563068685053239
380,0.0468412604940812,0.3792674298783381,0.05775362550322593,0.6922445616412101,0.747050769817319,-0.13100008966428556
381,0.017695384607456933,0.9455435334048307,0.0633972241763595,0.8114797671402769,0.3862951918997808,0.7024007450346594
382,0.013247686329895309,0.694960377821327,0.025088042897177372,0.48131303052851043,0.41738307996003543,0.17365112809641925
383,0.03003755752541498,0.08431000871676218,0.057850915876444135,0.7080553441451094,0.4701878724651461,-0.36553372699221176
384,0.016655678317955804,0.25911770386676786,0.06843064179479323,0.45781837796403224,0.39270137507049696,0.9047256340607974
385,0.04912580366476418,0.8102421466815669,0.041170503750115016,0.476021287001667,0.8515664640435434,-0.7973438840322808
386,0.03887396352291697,0.368572732376507,0.08049838863559823,0.6137004518207525,0.9602763684734505,0.8696558760522788
387,0.005428489024772239,0.3129439919682607,0.030776107405804207,0.6078149751860156,0.7721400081021246,-0.12451301923950431
388,0.013463525132952285,0.16315919993790903,0.02938718967048807,0.5812134334326104,0.42748952018862274,-0.5259150022349341
389,0.04499280621782282,0.16473911851771877,0.03479091732103986,0.5720475741414142,0.5796702435166102,0.7880138494739479
390,0.008085647750976754,0.8535700509472374,0.012498314047240423,0.7468174484968917,0.015895674360831596,-0.02671938548616004
391,0.0005037146989226034,0.5932068745580921,0.057264926452589265,0.6247492045837071,0.4378682327208846,0.2881227785012377
392,0.042802605963112514,0.7027956030877271,0.0772419334060837,0.8903636706128168,0.8270675805295886,-0.3548685104561129
393,0.0400418074351985,0.07538085006626925,0.07551890016354648,0.5656865572614591,0.3075329719082625,0.31998260816507273
394,0.04719120213098438,0.1395747736761922,0.018072093014772497,0.9667826048971291,0.024161144190118534,-0.9121860870506271
395,0.04094207330462357,0.5340752732198867,0.076789112938483,0.46920071355093235,0.4823629383005786,0.4929191227766623
396,0.04854823638546267,0.650873253414978,0.08428314115486224,0.41782796337281525,0.21366116224778725,-0.3267658837961257
397,0.03606691186040347,0.8958549272852259,0.05917984565032017,0.5028438904361149,0.32765161679467775,0.08951118967044236
398,0.024392010811697756,0.8886066761579308,0.0380016819966753,0.8217324237394283,0.7435668874075065,0.6851400894660409
399,0.0400947008619824,0.6813395561949965,0.051410047643366645,0.8201641304894456,0.3978735228938407,-0.42956884581560384
400,0.004333316953825979,0.209232782478247,0.02400599050383091,0.5139369264126351,0.5220201642863918,-0.6669073828642438
401,0.035920071711714206,0.059340994195858865,0.034090840101202245,0.8743239110233012,0.029999799660647104,0.3019512261002164
402,0.0042120489134959025,0.8290933431550955,0.0827337417297096,0.9702528782118417,0.48027695570660744,0.11098173432737557
403,0.00047288838608790267,0.44261494637737825,0.00871679719358301,0.8871596170711208,0.45741760767933176,0.1793600606263186
404,0.005829674731489943,0.5796021264487017,0.002061932784605981,0.5945652236427796,0.1999321968696468,0.016136692271263353
405,0.04957758129267625,0.058279284055735604,0.028396576268757176,0.6510804160117867,0.9390485721617486,-0.80688425535255
406,0.04170144682137951,0.5373749638468536,0.07356048084841754,0.854208498881069,0.6287981907322578,-0.43995943634557577
407,0.011579844634871023,0.43144267913838974,0.09215981772191684,0.493564489689821,0.025848843171885624,0.8607026248231924
408,0.04986581661450393,0.351754542865278,0.09728181307043926,0.9270117578148397,0.24949804681273913,0.5303845916998917
409,0.03132492846524062,0.663207880772248,0.055213879849784375,0.5212079979840225,0.018377633862167047,0.9649384393994547
410,0.04414131746076066,0.6881801150416537,0.05060840401853809,0.5716832445950588,0.7876690737535007,-0.3854447204292233
411,0.04550561937789169,0.6905236999767598,0.005842611133351457,0.9554561221277031,0.03231311948447469,0.25481423483765475
412,0.04776333394937445,0.8223145179057026,0.022279044461209648,0.6305120587499442,0.5970289238250355,0.5459202016861948
413,0.0015505418112234254,0.9215901224117417,0.04909815221715112,0.5147324709597405,0.15772791848891896,0.4635414098813855
414,0.0007690738481844261,0.14554298771981447,0.07916347141353763,0.7020009718084622,0.6714055623238974,0.23886477883703794
415,0.005326256487194843,0.4566582069775851,0.07898866795966793,0.9889947076389125,0.478124258330172,0.10611366274731493
416,0.004631301794436698,0.2254923407780579,0.07388446959467977,0.9332364379073569,0.7081498551306729,0.3475721348018379
417,0.013773980148432145,0.8032334263048663,0.08560333371692802,0.7044637847159667,0.8910705492496117,0.2334833576628994
418,0.020476098846957145,0.7978989366282765,0.04833231855991241,0.8699850564015144,0.5990668388893056,-0.06308737430964362
419,0.009784521370741336,0.891746130604758,0.017370134818748027,0.4719563636133652,0.25178008114475336,-0.7491239974303021
420,0.012961248903892606,0.2829144943619531,0.06479103383897088,0.6447246821817568,0.7752197199562197,0.8180343499405383
421,0.006745339909505381,0.32926046172547524,0.02067927291215639,0.7025339456302573,0.37286704573055907,0.6693721794871885
422,0.03870030294498108,0.7654245762365189,0.04309128258140273,0.9996483390701357,0.14888462512514974,0.9128206540664352
423,0.04822300381605618,0.1769788120206027,0.08974281512664717,0.9293455853313046,0.06507424824350691,0.9186822517265434
424,0.03524548499122044,0.9434156499065836,0.005480879316021842,0.7956160254491547,0.8450019557842581,0.04910240288327117
425,0.02195720429420233,0.011959116204229722,0.034993905406981426,0.7563328223064703,0.9429714514426176,0.6023229262092882
426,0.011417623460676499,0.4502665956972433,0.08762780623244083,0.4132535391916734,0.7198683389882465,-0.5343271806824916
427,0.0288176396762876,0.021897397109219285,0.08745547706272465,0.6039974292960482,0.3307301205641986,-0.7607881508075576
428,0.04151013325336806,0.7635031262585077,0.08836994509385561,0.9311433822333585,0.9395694763224417,-0.9457873686481109
429,0.0017874481993333854,0.08903142143407997,0.018186431357269883,0.7060762595153312,0.10053540780292164,0.22548968770662814
430,0.021100194437708088,0.6551592524291302,0.06231856630018148,0.8049291963472454,0.36210463202146975,-0.09158598798193829
431,0.002757754954468348,0.35301487644762963,0.06181686981249862,0.714192555022895,0.8958036982107475,0.1945502045053502
432,0.049319645997379404,0.6934212628142032,0.003412375135875027,0.7487282998656233,0.6998232502930434,0.04129064140229777
433,0.04103678674337339,0.740580025291514,0.07469334353202774,0.6515322616326182,0.2442324392046503,0.18971744737992702
434,0.02267398572301626,0.8473759216458701,0.053488526464170384,0.642020091945323,0.43931215546052516,-0.0792185981718545
435,0.003451948073829281,0.3958779293598937,0.0015119017511566364,0.43578922671984516,0.8890902907134589,0.6161855410548043
436,0.04349412180843133,0.6010711040365824,0.08393112805994765,0.8006101556677279,0.6473074276723272,0.5031285537500001
437,0.008061268008502315,0.4178076822519098,0.08784280970479441,0.4945931491204934,0.5631282933105547,-0.24164672613907112
438,0.012769377662615398,0.055083275630727714,0.0038631839581291724,0.6054647214716704,0.13040468418075354,0.5004066980657857
439,0.029928246166152018,0.6825828774007509,0.07375161803965863,0.5846778109295027,0.06654911348074818,-0.9329246484859979
440,0.02153391334428615,0.6836957311888893,0.002125767969937629,0.6021696656602532,0.6440074864634731,0.6229147160268
441,0.047243542359953275,0.6718124252199478,0.06198897423287364,0.556269042861315,0.5250045232976135,0.4184813125850875
442,0.033347552057373546,0.8846432520160515,0.004957277105154912,0.5182662915600807,0.44108914468597915,-0.2312661566289177
443,0.02140282772189662,0.5266068007321515,0.027177392807548596,0.7650265543252777,0.8468095584698291,-0.5764554145763607
444,0.03042074911329223,0.12176971577506839,0.0326406828135423,0.7251020847671988,0.11039792065071952,0.7214348472374754
445,0.04968126012364026,0.5830256155947116,0.00915464820048183,0.8538535544055246,0.9946902296907585,0.40131084914819826
446,0.002873171159680369,0.8459135220455004,0.09876454897811937,0.807274401361355,0.15472694944055826,0.3707225908465992
447,0.024686969284973322,0.7071357992569158,0.04608562246404159,0.41231336184655454,0.22684848572083038,-0.2666492180138591
448,0.028227234297542304,0.5622072597601339,0.03467236255710948,0.9470397953257009,0.29434953088147886,-0.1619229188772937
449,0.025017163553802447,0.5604313741570238,0.044950262576503225,0.5776262974968803,0.7108202488184283,0.5507240845275971
450,0.012624571489736253,0.013822901632061863,0.012080149966637643,0.5973120256204959,0.983554966582239,-0.8296327508018304
451,0.01692496027079374,0.6295203168543319,0.08931987830507802,0.4732301570164786,0.2967438746041451,-0.6830113998243648
452,0.0474090117384935,0.21059945517084744,0.0540759347674655,0.8722309687139442,0.0494857297111882,0.2216601088700063
453,0.01434932916435476,0.38379599557224175,0.02749340596134177,0.4905149391079436,0.4179819379483704,0.6763417537547485
454,0.001955599734005657,0.5391471565592052,0.04262867569459075,0.9729763777964758,0.7413748755351098,-0.18226443678485427
455,0.013609018825591008,0.27180284612432637,0.06585962042934856,0.7303945759405726,0.021002846593705483,-0.8554986940857349
456,0.03233174189223449,0.4492223874473549,0.053336234760497675,0.6856935661089049,0.16137668240921596,-0.9367565999168184
457,0.02627036840151515,0.9608831199881018,0.06501350828249232,0.6553467546319244,0.7406855874793343,-0.8945969979672461
458,0.048361546811366264,0.6984556829389962,0.08489791485033517,0.5262527748129374,0.40132426883369293,-0.6846357882327672
459,0.007398832413643358,0.9523835289899942,0.07204282826125945,0.9641692584054815,0.2706866609745975,-0.8412409375809593
460,0.037496489576648424,0.332101949296644,0.07101727052527532,0.45602019818379436,0.871375371359082,-0.8783760591719552
461,0.014006431249468144,0.4539503295452334,0.004530933953258413,0.6349688466941006,0.7657195210968776,-0.6954100600624229
462,0.03511470935434417,0.8733419591788976,0.027663494758687974,0.8970652488223124,0.9026230761546375,0.27498101907385686
463,0.040540458252757275,0.34609716009846825,0.04651964820290996,0.532279228326953,0.05326729375579616,0.1341456136076553
464,0.03948541838523559,0.15331878447541164,0.04110677846729612,0.43072112021654224,0.022824480828956925,0.751645398449746
465,0.025419090826060888,0.9198193242281675,0.03666521846433021,0.7267510815238738,0.0819308501588181,-0.11170323543395266
466,0.032509574833163364,0.4867987475791874,0.03228179886481311,0.4662439476983581,0.49363708942910245,-0.711343463011116
467,0.013042021147875447,0.21645887123167654,0.08510299059102566,0.41573547772108893,0.207351924969527,0.3453024851151014
468,0.01651314819027626,0.7837470463716247,0.08334544674507441,0.7088221095570773,0.5452250534236363,0.12476736879233696
469,0.004480302000893945,0.23465040186553723,0.028701819602313706,0.6244632616157895,0.4444233493832879,0.0722111477149936
470,0.018117925582179853,0.3270903521948951,0.07319682283458522,0.6700830235729178,0.45240033237706156,0.693454503715377
471,0.0025635541635293958,0.09020438479972336,0.08436705885404991,0.9379887858374717,0.17593551653960313,0.5633219879725802
472,0.03256401774392981,0.33934777703627983,0.036090966866776424,0.637128770628884,0.9374632875372451,-0.3864657885002787
473,0.03709249535400227,0.964749405577076,0.054105681404331286,0.4770120955334697,0.32533793149791856,-0.6230170840577706
474,0.0023366783459554136,0.8645498718383305,0.017175351601495355,0.8730570185421338,0.5237920162969771,-0.45117968162809374
475,0.03977357764188943,0.32031830157143865,0.095358782466359,0.7370553693591558,0.0849460007126102,0.209373160356211
476,0.003871891324599005,0.43529248349402844,0.08037037019353449,0.6848109615874335,0.3381543327050957,0.33133212164826986
477,0.019514114350693113,0.3062223380002004,0.015763386432775885,0.6802029665869979,0.41455070735129895,0.5866695835110778
478,0.001153374342330078,0.7483171359996209,0.04965019385801901,0.413842993841041,0.5197450666740033,-0.08438779901029214
479,0.0047990727639304976,0.8201151411846608,0.05740697410492073,0.7278068609434492,0.15635220940759395,0.8215826144839997
480,0.017770082133251992,0.04614667382302616,0.0727540375746539,0.6901196175015814,0.9779689494334373,-0.4167163280310944
481,0.022345605353065342,0.4047829650345334,0.01519189153254297,0.4101894832393435,0.1009228418435339,0.30483612728936316
482,0.018698527097161615,0.3979209391974794,0.08662569692712578,0.47066229429212303,0.5579562273660138,0.6899090749541448
483,0.028547257519805466,0.028707956637800874,0.04686801561827782,0.8482978517005577,0.8006160735686527,-0.789713696138419
484,0.03095213144995823,0.5208009584962486,0.06627366573337076,0.45407175407706507,0.886691883872186,0.6513621795220603
485,0.00787270634562902,0.7451440530989677,0.08213558709201965,0.7152546029809164,0.3898145460513087,0.8911594650609873
486,0.04247899428503205,0.9048768255997324,0.084045841493515,0.48539808784322214,0.28749725877272597,0.11845039159768733
487,0.005025405541444592,0.09897924742942742,0.08904244128550853,0.576178808162477,0.5692645973096419,-0.29622929953840316
488,0.039062470497547665,0.8114404122735248,0.0996474557255832,0.8837414832004562,0.17841061932949512,-0.9489128371730132
489,0.024176964502042014,0.17181279997496685,0.04226541178189919,0.7415838789153923,0.27340543338673784,0.9582757045503927
490,0.03227055416762407,0.4964490930529564,0.07693242415071568,0.45525368079447825,0.7788962645752062,0.7981801968725708
491,0.03813257955434165,0.36138026300339204,0.0318787896235321,0.63529424317018,0.06852617604941848,-0.4715422692361786
492,0.0059791349785173285,0.38484654955073055,0.047858236674074545,0.4874075996627959,0.7338527414712441,-0.41902055284434425
493,0.04189597551842822,0.8259154595351665,0.07425237699570807,0.6780552236308944,0.9527304667803035,-0.6111951140257907
494,0.007966230884875669,0.7460457198661613,0.03844876936217299,0.6839720669608731,0.3635782383747221,0.5707487959395041
495,0.02761268267619914,0.8357350577920685,0.016078629761361662,0.4148021729788679,0.18959961067708053,-0.057374954826636015
