p_f,α_cp,κ_upper,μ1,ψ_E,ψ_P,ψ_Q,ω,ϵ
0.045531332613703616,0.9879843347708414,0.01603000749162328,0.10637452318640461,0.03759999271136236,0.3113446204082201,0.010503821326734303,0.025923412912993757,0.04673470852871424
0.5200671479230055,0.41101926613057727,0.041296420207871665,0.159792002871195,0.047375966845271386,0.3675332950482927,0.05800484519829549,0.6964036061762284,0.09706148670193342
0.06008745692193114,0.6217249995942282,0.015454645452677105,0.1465796631782566,0.025473429584732612,0.40560564644466096,0.05485457638061202,0.36324133002848485,0.0011925105491916198
0.44182469800546276,0.9559831367168464,0.005076360169536794,0.05318694866766574,0.07017598272965629,0.06422615811084953,0.08845597106771194,0.7070883438086794,0.09938178968854715
0.3597899182343455,0.792831474753285,0.04629138060673661,0.18332593610217196,0.019361574055293415,0.4052619029155197,0.07234140090646769,0.1819736911907671,0.03776404235186412
0.3654926641705422,0.8413795421761895,0.004888161988944489,0.10408864059402767,0.02250408117379892,0.22097607184862247,0.47149841029947825,0.5610724685749432,0.026875262999511203
0.8334015204720046,0.43590134627294186,0.02584233827809046,0.37666011783160586,0.06485350659071236,0.4514888551999752,0.13676213685780791,0.3616045683243356,0.09111612315045865
0.058456570919684585,0.77205705271819,0.029491189127502843,0.10863145555049852,0.034433272500320064,0.32356341544785033,0.4822487216134101,0.23366853861136241,0.04211217146648173
0.8725501378745197,0.6388504853365768,0.042281729549493545,0.16475654084666938,0.023341234098302847,0.14642849365668784,0.36361096065464316,0.4097234660666923,0.03472577714529765
0.3092134288375756,0.938609048546465,0.04830602082833984,0.22025178942351087,0.08295613396617693,0.29592270791322267,0.2754684164187648,0.5965631966813876,0.08719135735277252
0.1885598679634989,0.9441499382706776,0.012412546296121676,0.39305142102128615,0.050221489294257064,0.4613195059549416,0.3479191430603892,0.694360520395822,0.013326287310368407
0.08992137776893581,0.6347119496488705,0.01748273416868982,0.25645376092988065,0.09489361289209994,0.4673757336878211,0.17148830436380796,0.9992174408831186,0.06486143643617251
0.6527218082133057,0.4816682838802917,0.006182883804205256,0.34529291194645545,0.09634635977623798,0.14145438095853427,0.24985918789229525,0.08633016370346665,0.035590799715904994
0.9490463526287072,0.9033798746888619,0.03118987992332749,0.28568053946946464,0.05096446896505596,0.1949337482954748,0.16741970822987232,0.7374656602448199,0.0899761343116131
0.8748387359559325,0.6399516003142228,0.03339082283651239,0.34460439177412483,0.05770927306025865,0.4771158620759407,0.3152626364028871,0.34621610757929194,0.05743724382708052
0.8403194469423515,0.7127837991813346,0.007103434551425647,0.3418998181997277,0.0638744548473052,0.06557210635652654,0.008558853820138853,0.22952616760250324,0.07754304736013527
0.427421132621337,0.742209481471134,0.03967282257811651,0.23409424690424935,0.0464865260097094,0.368786062853622,0.4537436920844231,0.8894779861213876,0.025098709042956826
0.38485090274868616,0.5526393582475838,0.03082500294312515,0.19627052843591059,0.08830345916288752,0.35035808926048034,0.13698630442229956,0.803315955789553,0.02743389628940428
0.5008746109541283,0.9063079252520634,0.009086653654935356,0.14286274753055722,0.03616969185569914,0.2919970435191765,0.49465428761434055,0.7654343883844773,0.07672732319777306
0.623591007451338,0.7240848038114522,0.032514743956940616,0.15956676998196703,0.009401457202005681,0.21105440420038935,0.4047936007941931,0.38220719145573634,0.04812036779975956
0.7057977223860755,0.5991973861150864,0.013815996900581183,0.33920122751614973,0.09109985317323196,0.0576098089403846,0.18203750036460353,0.8705791266360405,0.05658277206427138
0.7007626711617674,0.7400772725038028,0.03301112279884976,0.3469156817347434,0.004293238306606176,0.19959476854064884,0.49541840952756266,0.7385764281055269,0.09620866082844291
0.23195377652379986,0.9965390885968528,0.005645353011206286,0.11728582475201602,0.0327909066158619,0.04251454797777146,0.08781756131068161,0.11339794487838063,0.04326939727980748
0.6785557966566964,0.7944961008165572,0.04357621599300427,0.12524030132674113,0.09340287703804696,0.24638257050351473,0.3025984294762596,0.5408581125135087,0.013776827720437418
0.4811288057509151,0.791689309772986,0.04363893991153478,0.3789588644311415,0.06070410737986294,0.4012646950784317,0.15067137242037068,0.23664748231239094,0.09949615625425118
0.8638114787983125,0.5793031905493821,0.02581107460351541,0.3379597907272023,0.08605153825579961,0.1840423040939601,0.02573285562632697,0.41376277366495884,0.07518508163362353
0.2697300166665719,0.43513024746431506,0.04448706069720921,0.2622065271582534,0.0032183540619273535,0.3318583610703019,0.46840115735478655,0.356182680610078,0.04732977529534047
0.9445457601915231,0.7261844556607531,0.016499324070299092,0.3956148722844672,0.06454200872672043,0.46846134688537566,0.3420802574836903,0.07718502990216755,0.051726052246177705
0.4709587367952621,0.4098352281169202,0.01679231090359372,0.23237046151479684,0.02212862638641539,0.29809058657130905,0.4725439811308722,0.4343768960601246,0.0037579580065208564
0.4325010190217056,0.8889623182093791,0.0073321740537549765,0.3504538672112464,0.08627588828610153,0.4050620003725237,0.35418496263819255,0.16029904669716355,0.07018594905798659
0.8842115442848503,0.7618524069546824,0.021686028975201024,0.14580093611206707,0.04274122051660925,0.19565178675467854,0.20170549113857297,0.0987493785146103,0.06828496117451403
0.3087814464899489,0.9575598255380918,0.03126135053844375,0.3506529338840999,0.031207497232724663,0.23208279210967347,0.15238087537705544,0.6300517216167985,0.08841922555205484
0.2495160525651493,0.6712504992773539,0.028349195731412914,0.37779445189835187,0.03746534820761751,0.4957646282779384,0.49133125562638996,0.5556626168249928,0.06787787834341766
0.14107771579211542,0.873702847339438,0.01663331826548685,0.19977261952286762,0.017661063045108515,0.48171640008059335,0.3647522772292581,0.558629070544508,0.020902452452520953
0.3227420654601711,0.9482755849878095,0.021736626301598984,0.047443735608468846,0.09932679989809502,0.07777734476381513,0.10751990900203283,0.14364743680670153,0.08299324398511114
0.29229500598772074,0.4985470079497842,0.041749602551180154,0.05666788382464917,0.09566601637346883,0.3889204902269354,0.3910525540884226,0.6794190711057442,0.01305554030764136
0.5507799262818369,0.8185005974920097,0.038849128281019024,0.0552506975783627,0.00028279831965485755,0.07579154193952947,0.08162894554733006,0.6986757189420919,0.058393567074416466
0.08227532942725213,0.5032872214430225,0.013049948675728671,0.19451441620471732,0.07633692486878782,0.28873549035428214,0.46412450791538523,0.4534281323659846,0.018577363049579295
0.9672539618986423,0.8907064262880133,0.04106437765016703,0.2767584995697749,0.012024577655666847,0.3085144019534502,0.47483651344013766,0.39042300366358285,0.048721839026477594
0.9818178352516725,0.865791582875999,0.017957933345913186,0.3034776411953915,0.059220892993150115,0.038862738751718695,0.09931863003616583,0.5363486845034603,0.00600161234184041
0.2669292993592719,0.9308389128484618,0.03660881169117098,0.12867570599654107,0.05374625929792052,0.14058829039756618,0.030191519074279003,0.40073709606907437,0.032577814948552844
0.8925191755585722,0.9086619450686231,0.0497884574632627,0.07073712844323406,0.05749839720898925,0.25217935883968984,0.2766403321640356,0.6685846872519694,0.02130546298635594
0.08463322570041446,0.7836007536503118,0.041012183648469494,0.38081813033198764,0.07841419932380991,0.4464228391139019,0.1069086442927374,0.4514285745069708,0.07131198355870276
0.12463174161140349,0.5895715471135079,0.03170231803923045,0.2968638243429238,0.05708031663398749,0.2530160118234514,0.4599550712553328,0.2735386079496224,0.09403433243721421
0.30740260848698053,0.9162193534700597,0.013969665195570486,0.21087946352647102,0.022563040734184275,0.48601103394722717,0.2034014583860409,0.15131971290851837,0.0430323663659114
0.7129850770565132,0.5154235025064553,0.04211891758878636,0.38311668348929073,0.030453858591351815,0.07616802965473257,0.05429354287058413,0.5917532464696267,0.06036479448274046
0.7321327183138542,0.4462948169252423,0.0025442029008432687,0.026885511061815633,0.09516914371615964,0.1639063394538726,0.038486322341040324,0.7683606238885038,0.037814972773628004
0.8249490241739755,0.8719379961043381,0.046955727999756655,0.07022261698214725,0.0013665871513547213,0.19144751079784844,0.3728217604685535,0.4101992225506072,0.09154714762076976
0.5094382013603738,0.579035239008783,0.0433415912254847,0.3292181322154053,0.020906129039059907,0.2766275401746601,0.24637146709762547,0.09519387994562092,0.06779289653775529
0.14837292814169326,0.7432795206742306,0.03192802618885835,0.10519072019927074,0.07696853505452188,0.3978259800829164,0.450937443890834,0.5418645664427683,0.08097527522632017
0.629350352218347,0.9749647893034334,0.04787132603882835,0.25204888474972925,0.05780493246871119,0.35080075717052306,0.34138384945349914,0.10169365957847014,0.09399521638932881
0.3830234947002046,0.5479382172515694,0.03669832136145381,0.3515066590083803,0.013546691937898711,0.13029164042776353,0.22181194812889526,0.30269176270581133,0.044114201572026016
0.8538190925703454,0.7074711822177275,0.044996168110871204,0.3488384794894066,0.04359358849978011,0.003433901061266965,0.2029471426447304,0.402925642032802,0.044419495372566814
0.9983309869702433,0.9267932223668779,0.027955882973626025,0.3943770235730101,0.054636697193183405,0.005117822615396754,0.44166414070065674,0.3867885082467211,0.062468856359510244
0.6468491716269502,0.9145786697640108,0.010878745608398757,0.30827124854029764,0.019232063934068486,0.013163084709045637,0.0499362752359204,0.928199486760345,0.025283630689995493
0.9468063295144268,0.7014048807737999,0.01594031324920146,0.1277279334400627,0.09921775451612835,0.2131629106258945,0.3335266727564871,0.188648767786739,0.07877345822393439
0.7825263503534872,0.4863870088489126,0.04188252675969817,0.3017663718091861,0.013785193989212859,0.2881871628627706,0.17082789037564294,0.36386082570320794,0.08252818825943348
0.7225404986636537,0.6128911575855293,0.0013157726716210402,0.15542701962634536,0.03679396073405971,0.08385773905185855,0.38178457624226464,0.12158622054896835,0.038119338607168825
0.09801906939800592,0.6686463994482881,0.006519287991260717,0.019375750327887208,0.09408373701261097,0.06478878777530407,0.16234940158312564,0.8500422823397731,0.055795599780422256
0.9132743211426515,0.6277872914151206,0.02928622885171005,0.07016054896761449,0.013026015012240455,0.008809144405102878,0.3439136939126371,0.22906468405856073,0.09501193327338738
0.1658338561560709,0.6286168716540801,0.015978782872679852,0.08186387407696952,0.027198435559329426,0.42286009784579226,0.12672081622961384,0.1230608406177457,0.010587125136044392
0.16129012554986577,0.8045614093465112,0.018540100862765346,0.3989701509939601,0.08401591715790194,0.08476424763133278,0.023529387537814975,0.0024199287184230073,0.007476349468642028
0.17771471113263335,0.5400831349214863,0.04154993462006078,0.06320084623788749,0.03544689639162157,0.37599399753052326,0.09041092073259847,0.47571484656170077,0.01121955817623839
0.13036337540138257,0.47011190925245794,0.016165568190655014,0.04726365549761361,0.01700966934978512,0.01568939410200365,0.45945358440354156,0.8761087544120558,0.039433265252870185
0.9217228106645166,0.7731874501840603,0.009507975433528637,0.3026943316890618,0.032000196299048066,0.44059875174717095,0.35206919496879924,0.6713960974208709,0.09163856519080496
0.35891036251339503,0.6296194829713727,0.03679928260135418,0.03734431609829781,0.06520880392228094,0.39557921422588255,0.03832628983435149,0.86982626070677,0.04272358376955929
0.637756002603727,0.8335807703802095,0.023247356996292493,0.04535693017037137,0.04413894021421056,0.21544779057092453,0.3034196125952692,0.3911905341873562,0.05576810727036916
0.040871049646947315,0.6493836351701655,0.038792617105427224,0.05308775040189887,0.0015700647764251168,0.488500760760294,0.15561538246168502,0.19193264007649494,0.026504488594474546
0.6573979247422357,0.40331755284217835,0.024017802169412,0.314881329610483,0.001964504110687053,0.35095370025783296,0.31569753051645627,0.5856265607851175,0.058272962988634616
0.6219291139894919,0.7146832528514997,0.023362489758857043,0.096128528807924,0.029837389138453088,0.1987173174874308,0.2751706976223721,0.7766126281159241,0.034815394971306424
0.3176070376469301,0.43847778162104456,0.014035142453280311,0.2729348208418114,0.024958096125084442,0.46952179023425133,0.22587865410702793,0.45793784467387894,0.05960629053710469
0.6432189386578431,0.4636854054429873,0.0394660041305992,0.3345156642367677,0.06638254449427454,0.059898391518836656,0.06409720775543146,0.6870538837155935,0.010377988446755979
0.543397657596927,0.7151393286811718,0.041588344064048044,0.022158408492264428,0.061725071891664485,0.4034174991662595,0.28530211958124124,0.533524976641515,0.04805190098381939
0.38944631966852133,0.969152406650638,0.013872310086277918,0.038581544982443934,0.05762911298612461,0.3520557736120164,0.21442920491740847,0.6980677072363545,0.07685337913535041
0.5577400593428542,0.5421454578661883,0.03000773330375156,0.38460469383222884,0.027113969213351987,0.18128933079348455,0.414457476681149,0.07559739779424246,0.06518060053826363
0.807673166715234,0.6256753207393846,0.007355817303128976,0.15265741257954563,0.024295343431860246,0.13051344629783582,0.2569495815532832,0.2593301724585925,0.0788367926275681
0.5357725015226735,0.6574287406615748,0.01925350876021574,0.18850092785764946,0.08573004232328478,0.44955220198078083,0.37501623744426427,0.6382688160525724,0.04139361301970202
0.5339929018076801,0.8983925411587104,0.034755296506775724,0.37647996220931584,0.07583364895092902,0.3175091242757463,0.2574663753672845,0.9059545633321866,0.018877982871634093
0.030606848484492476,0.9070953249228445,0.03012805719225895,0.14889167317342897,0.03210606654709521,0.2252869133546875,0.28172671597766613,0.9468645271821085,0.053847975967606446
0.2165380037544189,0.7270381921548077,0.025635322035252334,0.27466715050710827,0.031566816885045694,0.4153580619691594,0.11942108615902283,0.0012100732132772228,0.03801591748823583
0.14306964122796403,0.6391562855572439,0.002138568184530495,0.21505424705042434,0.0570384629719231,0.2519057259109758,0.24675311139200032,0.1839595036322763,0.09797898601931561
0.13228391205524223,0.41899538707185663,0.006837016114124467,0.07772052027466472,0.04564659336384279,0.0539912136081878,0.04457996528736003,0.8878098711578286,0.04161005883972285
0.7872750335764575,0.8119506777917158,0.008913281842138897,0.27963474215969747,0.0012659622025509667,0.0152961522934084,0.2532702307616603,0.01243632485336503,0.0631173902502201
0.03576061318281043,0.9449728048997454,0.0010465042570623436,0.30520751918534894,0.09726832148501524,0.01872778406468657,0.3197117401150947,0.896256559661819,0.0811128927789507
0.8421841476465716,0.7472727848197468,0.003747216972147715,0.3465905695963474,0.01778677203663135,0.13514100819220182,0.08082303337378594,0.7476902474411116,0.08147109062569813
0.9141225622671486,0.5442463981854881,0.036750846869054,0.2913782655422891,0.04407163681820486,0.47090693563206676,0.127204371422764,0.14464334456102376,0.058154681066378756
0.7438355111497774,0.6270605226161277,0.028866538421116923,0.3721903306269212,0.07119782139376174,0.24813830485113947,0.023053018224200948,0.09461120042898916,0.09422234855592261
0.5596157313112154,0.7946391562495982,0.020445218382455943,0.21166217911131202,0.09291903229333608,0.2468780596798199,0.4003299213643045,0.5634861321301387,0.06393498274368467
0.0805336324608601,0.9047108549563185,0.005786014772852588,0.030788120771984773,0.0025335272200729853,0.05491247826717317,0.17872755771460494,0.45581064435369784,0.0737790539388855
0.5231056087379434,0.8349109236772532,0.029067991723668158,0.34312221177699065,0.05198308286958837,0.43484384252041514,0.4658546348566386,0.2117194075483071,0.02639244912115586
0.3994280533463599,0.7139750653432904,0.011280671332400577,0.040832049842409505,0.056125112120227916,0.28747030249101946,0.39306480314001047,0.9739167321285132,0.05755295670956308
0.010131548943856594,0.4199604588252669,0.04996812105383402,0.27003273984611914,0.008445470389513848,0.4745668754528804,0.07116045595935203,0.18450934087317764,0.0413396345016146
0.1898139382126691,0.7778582183677063,0.04184407192468725,0.21580612258328324,0.07750243275196474,0.23139162748070996,0.45207753842721704,0.41574140769739226,0.08281303385393918
0.03675067747284854,0.9912870576694469,0.0076110582256593,0.09163769819844772,0.002705435086943606,0.3022076684351507,0.3937598173998107,0.12772941551219322,0.06408163248858194
0.25469422373454176,0.78704046148996,0.025336510515847812,0.14594616656013865,0.03598543840351091,0.29637313253532294,0.19419065981690406,0.8410650335114095,0.028311155935814472
0.720511442996969,0.6051346906613131,0.0429433374103891,0.049731026069828155,0.008637950773631801,0.16003881806370066,0.034340048653651256,0.1560675896034003,0.037208405011386024
0.4147934223323847,0.68737007969881,0.04929157419115742,0.09716401442467926,0.033666720468355275,0.4135606662505687,0.09079982851540754,0.38621930626794965,0.09881374417550741
0.692759813419896,0.8102432970464996,0.01711420109508506,0.22765755481839092,0.006151667166273115,0.02099825394542217,0.27306824457599366,0.3751346751787953,0.05874157724787138
0.31897690477404556,0.418131394490965,0.007952204992514754,0.22515099533318017,0.030756159432361808,0.07832355077487269,0.4177409843493702,0.12482452398586051,0.016294324911488953
0.7150061196622456,0.4272745521825724,0.01423675119283115,0.008827422457316703,0.08235832531001291,0.42232408442519187,0.28432689429966534,0.8835290852532395,0.04915823968463698
0.527953010947079,0.5020837369806902,0.038096321117117624,0.16724757284298297,0.06514142703731865,0.030952248088816078,0.08991296946700279,0.05205362142982086,0.08123685026953342
0.2916182823695953,0.510897072465738,0.0020809398851277645,0.185013210420016,0.015093429402898928,0.0689446975359628,0.2195414144040836,0.9738247322732844,0.005461399393628137
0.24177406828622938,0.753706271777028,0.02130352076680948,0.08291574322007922,0.01622266890508201,0.3316163058363763,0.010732230469520708,0.039602964327865774,0.0683544452874856
0.9824018981858266,0.617349955736416,0.03716293997718997,0.3867511445209603,0.0028243122377027093,0.4718449343925,0.428811241354682,0.2969747006066868,0.08336116041465753
0.35475447846289965,0.971166980384369,0.006104299830823858,0.3622668361698288,0.08873370203747777,0.21746815078342419,0.23698267795968103,0.20744755236380485,0.07248591087539281
0.028621247309671857,0.43940147871226654,0.02882369288435073,0.2315997676015405,0.015004355961925099,0.37356002753771833,0.03891228253552642,0.42668580003343604,0.08508924959342298
0.7114125012474378,0.6677490070338377,0.017144216724925332,0.040483943856842716,0.0505663461340791,0.3225581674791441,0.07387777180857737,0.10116318763284911,0.09890758844299229
0.9337820053843977,0.7478900431533435,0.032340313391714504,0.39204576474378844,0.07166960188168026,0.17242362991006932,0.05046274148909851,0.23054468389475882,0.010731671307731215
0.3026325830468013,0.48774695898848136,0.01591293569589355,0.28248571447537213,0.04195132637789173,0.2677838938288413,0.18338257123222756,0.5751644708636583,0.07959076118529605
0.5615256390508846,0.41730225133340154,0.02240518427602159,0.35133541618449193,0.07052303603363966,0.4145879344662461,0.15817753695123352,0.1616577355570488,0.059834211206616264
0.24494740406113197,0.5053976726391044,0.033262217979331175,0.26867321660898935,0.07151537173919963,0.0944993565139602,0.43661689812931814,0.7640172256313073,0.08177480321927529
0.8495557759154745,0.6755881845915217,0.024601576949238948,0.19369968846242155,0.03972750185442457,0.05432125971968976,0.3971759025433189,0.22185217302998725,0.05667294614821233
0.30577321509829514,0.4545484422196782,0.040551047143511106,0.25358241265050524,0.06469954446623813,0.0961511802272928,0.2979279224924292,0.8049497088589296,0.024751303545068812
0.9739085450897033,0.5336131557272343,0.019414161537642586,0.026809212522927076,0.07273652408075884,0.10312196998670344,0.4092144005604582,0.5148841900318043,0.05635847378652201
0.2753032132455713,0.4932378852782343,0.0471738593407963,0.3249674700068969,0.0794294784475299,0.2936981352601138,0.3375836819868554,0.6202072017755976,0.0023037243079706716
0.8878921997431745,0.8477681016354247,0.036682328873924974,0.24133045459428853,0.09137498566534097,0.17804715487189982,0.025490169014972107,0.5383695508217321,0.03996961072469364
0.40327378053161633,0.405931487780203,0.03296451231432942,0.11039251422095367,0.07406866910747704,0.2492122589692569,0.2060909899353038,0.6541853508033418,0.07761736615241682
0.6622453329785684,0.8565459968815493,0.0011915118829689396,0.14223876758236448,0.03380805551813563,0.4723303384796474,0.426839013214127,0.8203748762799258,0.04758288218530326
0.22845228755551086,0.6267390353122916,0.02473132752132299,0.21826162825642892,0.09194977574198092,0.4304082357138504,0.2283789035582316,0.48153315078235126,0.041002571932505505
0.8350176517714423,0.5748845646236491,0.02807422336830276,0.27077448758528705,0.04231680151452581,0.2755548658355168,0.3770287474309633,0.07845105337205949,0.01009468377886285
0.3738115501251675,0.8703108674845459,0.0480937079026544,0.021272626819763437,0.09936049350751933,0.4697493372588997,0.34084577927718823,0.17818006344853138,0.02436939046214132
0.09569904368099183,0.46447549969249735,0.04140982593044631,0.016090944102376922,0.057873488002872155,0.0537191911524267,0.004842490187111524,0.3643467765094994,0.09627108981436576
0.03353500787993772,0.49816082084040564,0.02417240511244709,0.2682130874185409,0.07369714242736915,0.08082256471245561,0.42588056107664846,0.8190292048740472,0.09692827812795698
0.8985439111293735,0.6483453835184283,0.04461951014469726,0.09034352543202796,0.0590670465383317,0.2163293496391739,0.31796571744498925,0.7567577040826339,0.008192361166441937
0.5412059055433853,0.6263171534880653,0.007937637534060491,0.18565575974679935,0.03265462479688891,0.440894016388928,0.004208428091180931,0.059657170891180354,0.05892483720087874
0.28224321075405934,0.8197599731354224,0.02426536438555943,0.3548330804242487,0.06893671032401491,0.02253162539915621,0.2108363408612443,0.18271211421131836,0.09055635218608826
0.9684110564343729,0.8784800288269496,0.0068594824545502,0.29113573515093993,0.04528740846937552,0.4121844554175875,0.15966287921425448,0.8654790707297536,0.030267739208534112
0.4539511200626655,0.6797290161159637,0.014095510263621398,0.19177381186427792,0.09418873886080154,0.49986302820217154,0.07875346226720577,0.40642471429220944,0.042698748624695027
0.5174818463755879,0.5499362589502659,0.02956227360747789,0.3040568693919572,0.09676638610318268,0.038373278860793045,0.15161921847756937,0.7018124129592384,0.0586664222213533
0.3509416626889803,0.44152171759814673,0.03231426781021148,0.13990343485115228,0.046851250935298794,0.030633453601055613,0.20189411174244665,0.09172062654681727,0.0076395157687500275
0.3152242459377723,0.5631836632623382,0.033946399262470686,0.19740762480892893,0.004058415511493094,0.12680462330275613,0.4898981761460491,0.4792622309586704,0.008654666978301334
0.3237574804246289,0.9457670326959532,0.02950883439688483,0.08597193720706948,0.07317282678313547,0.2397884907438543,0.07628802289680069,0.27440734865570515,0.0022649107163429084
0.19635903042165453,0.5919904917180059,0.0025037662949586787,0.15070875670735473,0.011449421908508582,0.15515471249226453,0.43211421965427804,0.7674185822912539,0.007721869792967232
0.8715806025501781,0.8437586385997775,0.020783612603083725,0.013732695129343515,0.05603214099934446,0.28442819608845554,0.37371606080461006,0.5648549802015908,0.06342756002185598
0.6779883761440354,0.6516318507966484,0.04284490475105543,0.2927389180910796,0.09904513736186296,0.24553557927353564,0.35673124680543206,0.3109078715357276,0.07076886850773885
0.4959020219308576,0.6207939533512975,0.018986610213593727,0.3564656228288241,0.017840091901764457,0.35647599958933507,0.3147314686947349,0.06437095793439487,0.04191686447970158
0.8746661981556629,0.9443921859907463,0.011609292691726539,0.20128667403811895,0.026747100141946856,0.3762338019503706,0.4879840945722708,0.736828994261006,0.01320064842896114
0.8513269156328883,0.9022086178665604,0.01278373340449014,0.042856715385405336,0.025952480215417312,0.11967566916125051,0.43331326630516936,0.3118008981949904,0.047754764676116175
0.8733827900509705,0.8918843608859848,0.03920142594379975,0.06490330797513859,0.04109736209193815,0.4702132783906125,0.29612670639960154,0.6859347494327378,0.0200698347549752
0.6342699744664972,0.8957925375263414,0.004542871651307785,0.1307268669342151,0.030297534447106502,0.30471809804966155,0.40728405105989235,0.020695241135977774,0.032498218841822794
0.5758094677001367,0.6554806487765813,0.04906193250815521,0.299025119295577,0.02220687014841484,0.23180842420661277,0.251735294731566,0.17899315346916275,0.0023748425024112656
0.9764235571400816,0.4362705212256333,0.013638774144418261,0.3572439232366547,0.09347750915181315,0.26152329501384963,0.47377641646092056,0.7871285074914359,0.028955003409054304
0.8683809350047575,0.5904200907209749,0.0390624601010299,0.36449287517263956,0.0073011600521535325,0.03607092814817723,0.058203779754954575,0.28524123328595125,0.08206803884775943
0.47484014329712776,0.82472952193574,0.003763022204333698,0.04353420137900946,0.044169937110481255,0.37103145689481914,0.2091779814363109,0.691433737501203,0.010974287971368422
0.2563053273099066,0.47401380974711554,0.04564240801911232,0.2870404753359574,0.08551557530463359,0.27593527767842807,0.319197563412089,0.5012437365502388,0.09670199863589155
0.45683936008910003,0.5829338276534911,0.020855567473706284,0.23310759705686182,0.02822146623945407,0.027290148040040214,0.367999573503829,0.8287371222306035,0.00557729893117673
0.7653462361651634,0.4682716241963007,0.03959387704951801,0.3361624930835906,0.03044743842591213,0.390855937661611,0.3009475399535751,0.3022345705793858,0.04457967234970185
0.4761480293786889,0.9988242915126245,0.030591432265509273,0.16384160562560013,0.014231696997354876,0.3492998904538563,0.003613891331603634,0.8007357806591957,0.0995809176772134
0.21650192593960135,0.6727035843488212,0.040919302119284164,0.19542066655407958,0.016803173823648727,0.0035578104629149076,0.10895012487735341,0.10033766706515529,0.0694677631724082
0.331770714866112,0.5801126120535239,0.04554538512327052,0.23961098105966352,0.03615281012629138,0.24192615144645316,0.47815664507137345,0.7994599555036537,0.015462679778148561
0.9929468611046456,0.9743290517243904,0.025760826461409644,0.21011283291588218,0.09591407415330169,0.20145182500007486,0.2668794494034216,0.5246039343783582,0.01261395128301615
0.7010689332342036,0.77621247187499,0.04412527682782629,0.39972692453307257,0.08749981483491273,0.34065404537785915,0.008447901174078294,0.15700258490003702,0.016226922317360584
0.11712914266582374,0.4239299033694602,0.04327706993930624,0.062325310432300454,0.058241900065277685,0.2773994820164543,0.21929919454547783,0.5161794133765283,0.05617879475262391
0.804566228361968,0.9683437157465747,0.020018071264361725,0.18661334122162168,0.08234417718419383,0.2070758364308405,0.4049992822279845,0.3191316188675008,0.08171274993894344
0.1395377862159,0.4618981597429827,0.012811871549352111,0.015845799984679675,0.07647491354541167,0.27176016068568654,0.030621548358695592,0.06957935167479362,0.07550299027196405
0.30937565233591297,0.6816428487500301,0.03387270097829125,0.3660642210375204,0.09903413086710361,0.12355135839793639,0.35688298730353574,0.4338452767550776,0.04423773396545512
0.179739891363206,0.6781556427338065,0.028991902252058596,0.3421314456797757,0.016091830606290117,0.019428507306067527,0.3695621000267482,0.8521416823470772,0.07388957951114754
0.5986407936940982,0.9296243364770038,0.032232259254304896,0.29993274818886984,0.07000540319266511,0.20132818973118005,0.2679247874762483,0.29506648182459433,0.03749631703819046
0.774436734625195,0.7614887235677492,0.02308541572029199,0.24779006305892684,0.05259563325779629,0.11476549883652923,0.4140817225309951,0.5453370542592639,0.05779653752753986
0.5385755784833639,0.8290602904271941,0.02230601424295459,0.21269857882176307,0.036536886831582335,0.15759666523086324,0.020976169698450627,0.7739865570310038,0.09894106208445794
0.34336864129530764,0.7526660066786113,0.017500421345767788,0.15578222299178004,0.06427074225064004,0.09524773734780305,0.2878684882603798,0.8511770126475374,0.040780702703492204
0.9390547863562289,0.5164587118419018,0.011804125581591711,0.2799407249440841,0.0872702781541362,0.16826437099078817,0.3935108972539283,0.44181417613649104,0.06102519762279282
0.823173631057115,0.8670396433537617,0.0029976455826532093,0.314362259946171,0.05643803698578023,0.17742575778329128,0.45438657876829736,0.14947202412797017,0.007028996205730932
0.5561202431244033,0.9439267616751301,0.013908955704367116,0.006383657865309045,0.00715800964747789,0.014024866284318623,0.31178948188366046,0.501451912710419,0.021277209459999852
0.46110270196590075,0.9398257971240863,0.036653132781958336,0.23708514823162005,0.047503866586622416,0.3169660513346495,0.49795196816109233,0.9339478398399436,0.0791392362654953
0.8448072870831468,0.5490841018862762,0.04315353259351623,0.09766020092003033,0.007631139598989052,0.34765539629940184,0.19757831134921033,0.7912537255118176,0.08358597817463544
0.948231247800334,0.507471281996657,0.03507802575265284,0.12030118832049015,0.06678666565356889,0.34017273909597057,0.0009955873660587664,0.4472643611894196,0.04888283094520845
0.012958630590168742,0.5351162649275103,0.01691782871348579,0.2791768380602202,0.007501476137269982,0.16469737051160685,0.32839097612542023,0.8418784974779318,0.06321909812375781
0.6672368670151241,0.5569461545672142,0.006497824070280333,0.3838526991769322,0.09117322400999996,0.30999082306468767,0.32268788900988254,0.42432747540271953,0.0040950366020640235
0.659662447088371,0.43538656328117786,0.011893851512264658,0.006743365153323426,0.07705725195102647,0.34899648177206727,0.10870227241156051,0.10985577938541255,0.007333327906649811
0.6794983329192001,0.8869508356459042,0.009212272470122677,0.3942316481266832,0.013079518539705416,0.31612088731810184,0.183670876573811,0.6022977520273995,0.07369324335948198
0.7443627410902125,0.6427594905749008,0.04414423329614566,0.14008237620534023,0.025380308695766064,0.14751477151625614,0.03207378880176027,0.4860830315338622,0.050702642547842416
