sim_nr,ψ_Q,ψ_E,μ1,κ_upper,ω,ϵ,α_cp,ψ_P,p_f
12754,0.14527395736853388,0.00020850404544434125,0.35714417954848404,0.024684784596276793,0.4150372620962227,0.06764959717044132,0.9330556005746843,0.386194006817777,0.8217570787477009
12755,0.452610898351778,0.08901608728689109,0.2598504536695986,0.02793510402392418,0.697113543795074,0.07437691383498839,0.4034021852563208,0.18089945855574158,0.6868881999482755
12756,0.12750359526566116,0.012024927215818564,0.39963391762344874,0.003072730577492421,0.0900156988714923,0.0163079857623474,0.8227716879004758,0.4067318430719518,0.8157210798295041
12757,0.1250404100185107,0.009769342076848968,0.1776093456517994,0.028351772562305505,0.8188616419984219,0.06479197203292698,0.8099840146826915,0.2593179306398824,0.13837612575285577
12758,0.3382014308891841,0.043603129254395474,0.3561175480587012,0.022520930830830455,0.982769664348863,0.021853427970399818,0.568325327006762,0.1026522438411208,0.6992032748215163
12759,0.09967719766296872,0.005216984969370502,0.12365834576801611,0.011046666728564645,0.4792754310570349,0.08847332689593844,0.889862797162085,0.2612092097131931,0.404946475704387
12760,0.36868878228626434,0.09655144552265575,0.10003986112471926,0.04896343047416462,0.846574465208799,0.007482784570935555,0.7328965035500888,0.39230730367544964,0.6181904028821263
12761,0.2939679901323613,0.09323716785497661,0.26727622617244573,0.04580163162106573,0.7728771507777691,0.07857671091258092,0.6328100991183322,0.15459722732589187,0.007293335635459093
12762,0.13675559906846324,0.005741408029014439,0.15218752073278358,0.01309888621827943,0.7199143786275315,0.0706830888428813,0.42135132620413435,0.2501704657506953,0.7641931339276483
12763,0.31452776545328,0.040688706735313815,0.33669653400727884,0.03341654438828282,0.36404379472075715,0.047385725991883176,0.4387258651674786,0.18294953724675836,0.9209572107217698
12764,0.2677261901493812,0.0030314896332194184,0.33067657348138346,0.0025702241932794552,0.20249589322012587,0.05609267257105504,0.9460358993313649,0.21827337863596213,0.22881289095716328
12765,0.15809585432547626,0.035127281552155255,0.14409036293126684,0.026909805675882106,0.8720299355255363,0.06916507975398976,0.5839200148978272,0.04079125817251895,0.031489246389571623
12766,0.40313956300331283,0.012115632553216875,0.29728186313388577,0.04332346918240104,0.6678862976914315,0.010982038932845363,0.8250275438941679,0.26601475953276227,0.7757089413812982
12767,0.24670327010684504,0.035567709898548544,0.3453772194806661,0.0328932697616257,0.9242724211691722,0.0825956847387801,0.8770171811532319,0.34872481427373264,0.05777028814698532
12768,0.08303835210664322,0.011965563654225464,0.02171318083299523,0.033226717691468226,0.3418115143719095,0.0849085490580948,0.6178164263078388,0.2870558940957956,0.4413354066367067
12769,0.17562671397228471,0.012603797094538231,0.09594991250671735,0.04605651014913647,0.41613026124598246,0.07500375587363887,0.6866756327912609,0.17019280822647073,0.4808801775797461
12770,0.17116882068252331,0.08602019790415613,0.3554950945692805,0.017636753937380217,0.9300755418730896,0.06966844103573135,0.8669959767327966,0.4239890326949997,0.1395504703655497
12771,0.07302763214128939,0.07763212048320328,0.24918613970329992,0.019097225438798927,0.13012811697713228,0.01394677586986669,0.8316686670362721,0.19609999416925564,0.4770261416781105
12772,0.1659896208943066,0.056464404546582816,0.16285935476172775,0.045013758835381314,0.01447791681275452,0.05772965359484115,0.9587355878032224,0.2115842673500199,0.17236196520192917
12773,0.14131008165948228,0.06972478040105787,0.33943903201885195,0.0335672402255302,0.992333256611818,0.024912125968193713,0.8171200221845913,0.07486820167000795,0.7680012836251283
12774,0.08783116080138789,0.016199641826179337,0.28965481100375057,0.0073257054187621205,0.8572637228091533,0.03383212747844774,0.7716539237085431,0.44469388053131687,0.7291266555635559
12775,0.39032532552124943,0.09167831479534438,0.1613255728354824,0.04697506883888969,0.9463197683602655,0.02793260681070013,0.45413519318856876,0.09275430405837687,0.8314506288067712
12776,0.018139773360245116,0.06630374093164886,0.001881407852605331,0.03666021348366483,0.44499520804037385,0.06723451952650313,0.4888475463052669,0.07801636733256628,0.5721108438084163
12777,0.24471740413136173,0.07357620301194844,0.06645413687539818,0.003727718759367658,0.5640889559157501,0.0340455799731737,0.843542238965775,0.3269853473498269,0.6106822707396089
12778,0.20820063500497335,0.09127194722350698,0.38100607382074014,0.01073515003998396,0.24439358541807782,0.07847752851347056,0.49968872682250876,0.05425263560515639,0.19111337066702253
12779,0.08966822275334098,0.047392096910072665,0.30281961579802286,0.038466088393594,0.901112834990998,0.024460956942651744,0.5757066524538772,0.27217958095225925,0.9969863812761223
12780,0.00803312286566201,0.0077127915230806275,0.2660759929813434,0.029036761298459026,0.8331555588213417,0.04467459526030575,0.8795730357992358,0.20659262555180544,0.486198380289098
12781,0.0586790249364323,0.03970663656062837,0.1005390701744974,0.046285985903166994,0.491552989913758,0.0038510644122266716,0.7650172965845911,0.3070046680267009,0.514392014853848
12782,0.2812277046954779,0.016735669297630713,0.11824987593245498,0.032467918011042964,0.9340794644805707,0.09628886931148731,0.939393524601528,0.16669710232054158,0.23243891601003894
12783,0.28820752373632996,0.01390465278378008,0.31785690424221186,0.038365112668475684,0.34602743918328344,0.08556953879994303,0.4186656631107525,0.3692382968411864,0.2073040244094318
12784,0.1269720436029701,0.031090514383873516,0.012824471609658614,0.018989869864944317,0.7151625284457578,0.09665677511457198,0.6493874793969197,0.3596441686436745,0.5950958328136844
12785,0.16341020717037638,0.0033801212088170603,0.34249203187036303,0.049781079388943134,0.7981967109057045,0.09173200702643025,0.44785409515848235,0.4137720767726277,0.4064179819286343
12786,0.19046018481732663,0.05573296934154273,0.3077274374813188,0.019320264340342702,0.05907677656731832,0.03365634257126558,0.626956691949903,0.425861295024145,0.7139630562849049
12787,0.4081925150409618,0.09455108323677439,0.0716711339851298,0.026617352763389,0.9612637119901779,0.0041448861512653375,0.6231894819134872,0.2790185346423668,0.05439204688820986
12788,0.18620775995213765,0.07421529282679536,0.09306461790473883,0.02822783906778319,0.4531724035951144,0.03394840578971222,0.7607065954856906,0.08915395281189592,0.7319731710665552
12789,0.05502214786042914,0.0941611397066473,0.3819749158207767,0.02121740321363992,0.9055442906895441,0.052498022359993485,0.49408790373337685,0.20127909653054968,0.4424358677878944
12790,0.07456694551152826,0.0454006458703219,0.021200907891641967,0.023155424233146378,0.25783486205469547,0.09810303475699911,0.9423264140911991,0.21901089797162712,0.8206070004980951
12791,0.029136663720747788,0.0929551355783816,0.19424634165092122,0.03214352949272638,0.8171746517264186,0.08175944674207011,0.700150689139598,0.16587976685341926,0.9292536885938025
12792,0.4012790294505232,0.010135934510135183,0.06670061042825265,0.010456760644609635,0.7178673819064838,0.05005298576245355,0.8466424407838649,0.3371104950518864,0.12018303360477127
12793,0.37972662388196826,0.032161923119204454,0.06570135075823787,0.00944722057737312,0.2379806216129992,0.0937147868078315,0.4951156403660396,0.321619251056642,0.44165108148217985
12794,0.23451978594607908,0.020030761113004242,0.0923047867305426,0.009625361599165928,0.0684902096637962,0.08484795637670352,0.41373758698505564,0.36012656767730866,0.7549318422854436
12795,0.09404585309762124,0.06223085533419255,0.08846495636864575,0.031798424024494315,0.2696887272328513,0.021610071552255403,0.9496820481182066,0.35310627764923413,0.7648404113859278
12796,0.3894884341629866,0.07863386675167373,0.12384891969670278,0.0229765576983024,0.49217065172986957,0.01921934722833416,0.9323545731598175,0.4522701382541169,0.4506427714863748
12797,0.25279207809424936,0.017359600893757914,0.10504699594751608,0.037720969702448336,0.37264399656817404,0.09159105700507066,0.7264738193663262,0.2768994321174702,0.4586938841443001
12798,0.47497811124399447,0.029770053266463665,0.12504686647752797,0.036459668071229225,0.7917664129625908,0.06959009694738147,0.6110046870563587,0.10626270946624791,0.11765279643545755
12799,0.22917558117418949,0.07759150214825154,0.20545778886966432,0.03852520159480681,0.5114993931544544,0.036985325615137926,0.7703617861654748,0.24757318906829587,0.8185113464114094
12800,0.11259462682571485,0.015333559378098561,0.0752391463336743,0.02190199216386233,0.0775482815234496,0.027915658693357222,0.9148971764126224,0.27240499597474127,0.9022840561687137
12801,0.21696043821136496,0.03340400436936324,0.241593894354157,0.01070193475500602,0.11943576446193035,0.003154000103404719,0.9419001255008083,0.1108072970342715,0.9321874329035578
12802,0.45135530474994856,0.05227557745080881,0.05032449186661478,0.015643957673624597,0.14345462378936258,0.08387506033832988,0.5428338585023387,0.3001475905551958,0.666065305649836
12803,0.054268133423157075,0.0590391214045031,0.09684227140022042,0.01568720463630865,0.9236078800393012,0.0025285720974849504,0.5064801146220977,0.22763855816545175,0.28631289266097787
12804,0.3326296768207096,0.07113678358822054,0.04082684091911487,0.02402188710240226,0.5304112080717519,0.0303828067667814,0.4703576577617095,0.15164949169080033,0.13261813554657148
12805,0.2049860201762639,0.08686632731980996,0.2870120259267329,0.04477518228616406,0.19941473548233515,0.09509413695964171,0.851933966655306,0.06243266433111827,0.9804512592596524
12806,0.49400709649452884,0.053438901147034125,0.2643774915859893,0.009201887513717819,0.19481412112083632,0.06635326557463954,0.7397307013308809,0.20969365060946246,0.24847961293569287
12807,0.13196609018182462,0.06977007829486882,0.2862619385819886,0.01796985354980254,0.5749132437029838,0.049926349982552895,0.6656199894495243,0.07614230498386396,0.08050930573616774
12808,0.1898424763639941,0.011814791245284548,0.2819238476138965,0.015789529066436117,0.09492679953808496,0.08344102337165671,0.9283731124410771,0.46714372712549473,0.8378544342932764
12809,0.14515591694103722,0.022312820776935298,0.027573122632571962,0.00013013139012745656,0.9483732534306286,0.014857453909002808,0.486460402297873,0.0882217439396063,0.3470938834835303
12810,0.1434459145080843,0.017032297936523593,0.30089401774319674,0.031362916686727124,0.7426747135196379,0.06047165029132905,0.40532577178587087,0.4691228997316848,0.8596090213286188
12811,0.29800944339492835,0.041540154898454446,0.3550011614512507,0.04842947279822363,0.6728064922706746,0.08794338821136735,0.44916897258792,0.4104732165627584,0.9899216409476569
12812,0.42175488218613055,0.0960209417318755,0.03442758595893422,0.02977209679421037,0.07616910266594157,0.008663550732351455,0.5192735705183623,0.45464492812390733,0.2332616132368427
12813,0.3769902395042618,0.012940136758745635,0.047711580449715976,0.04473911579308551,0.9287965208327403,0.054790355584246136,0.8793506129212489,0.2492989190506025,0.5798244180108418
12814,0.4668199251467936,0.05970684591744237,0.13154919858280634,0.039023205639909846,0.36197186187654457,0.0413217171552019,0.8975889416608676,0.43666002159636763,0.9886438744790598
12815,0.41594179805601234,0.07572713039536472,0.01455238212863262,0.045326938179387745,0.020900526558041827,0.0035743109426208293,0.805431785996471,0.40193065115238635,0.4618356149670009
12816,0.020641752695845218,0.0776963867348191,0.009634976850354152,0.029434810522386473,0.5129125723754555,0.011090613522696526,0.6733863740473842,0.26648231247405374,0.8830180496978964
12817,0.3318166939615065,0.016635579406228947,0.29434914938941287,0.0278480285308087,0.08902985454887245,0.004367339750704236,0.8167843582727259,0.12711330775424898,0.08361359896884896
12818,0.38560842315063537,0.07377258469834537,0.12750120686195637,0.013614380587378875,0.7595353446324774,0.08874445628646399,0.9694147471385162,0.08423805681781878,0.23545483872080894
12819,0.1551566427747482,0.0023802611505900455,0.3317449940872692,0.04199874377074993,0.7003042718005202,0.06083884495690475,0.6625386218878013,0.12586426643239285,0.35577551660181855
12820,0.11954838149762863,0.07523658401110325,0.35226358305711813,0.0029204143883230435,0.18134261362201298,0.02776358021232353,0.6265328496919236,0.005173378807541434,0.02697822742598681
12821,0.20184118436388948,0.026847716733210028,0.11532175162648395,0.013402951295464314,0.7724357882556112,0.07721131936398809,0.5460373854367065,0.26283073629786424,0.9314015488843086
12822,0.37760460277201513,0.0136088628978586,0.2517214907668795,0.016220549493472264,0.21472309398093883,0.07100548605383461,0.5246756658247218,0.2984099886010916,0.8416093646094194
12823,0.08710911842835865,0.09337457928356062,0.25081475169816914,0.02001268661065672,0.24895173827349112,0.037796615435984976,0.5576276970962004,0.10342387311920749,0.4338122885441654
12824,0.27683158628719573,0.04299921217018157,0.3082566907728352,0.0003694659261228363,0.12957095671280403,0.07018644955742293,0.640129129744106,0.4859391816955795,0.18329147416453562
12825,0.10798787025916985,0.05222469323140976,0.2934355857206527,0.02721194549730683,0.13884690178291825,0.05128797036667374,0.8337416323735222,0.18656950208687198,0.5081998768102084
12826,0.34502378554849905,0.06658785468631814,0.3692261963242386,0.010267688183708136,0.5552206839839008,0.09540956861043227,0.7860602536236552,0.19489208227841856,0.18796290686789008
12827,0.11047073435170053,0.09315574723752382,0.38029504176963447,0.04268736095158638,0.4498649776974599,0.057545298692380155,0.9275969669700203,0.30202928535482476,0.7259732042077162
12828,0.17911041743241735,0.061849226172310506,0.2070276685215252,0.0036863065070313777,0.890953440720599,0.09638684226543442,0.9964176216416758,0.05280816195359013,0.9067513977106523
12829,0.24424152760075135,0.02032078997639805,0.08735797238974183,0.041625468660550384,0.6867835540046354,0.02616755498158089,0.7113693239876578,0.23376822574856745,0.40842890526579023
12830,0.417432114013775,0.09568012191566579,0.07512882414808504,0.0003413357838369155,0.34145441677987737,0.08969962804919185,0.6522206462607449,0.15414761559893714,0.3044070551544812
12831,0.30143577151049106,0.046324064824361896,0.1873459987542172,0.0323570956223799,0.46486037802355085,0.03910078686384317,0.5723273677450754,0.4268778947660332,0.20186510821737494
12832,0.15795818322348112,0.07458017069672747,0.10181998150862111,0.029851047495161633,0.8323117804473381,0.09385226988520108,0.717033654176682,0.41115806322481596,0.27558787211138347
12833,0.21965679951865186,0.06855717255737119,0.15161042283905152,0.024855472190776873,0.2392157535295491,0.09130050771701147,0.6180081892389085,0.14985866751810917,0.9539431741539671
12834,0.38968695255195324,0.003541904157382236,0.15678098143314567,0.042892813294270596,0.2979997148185102,0.02692233877003346,0.6076461057654461,0.2633293375502681,0.44488796283326737
12835,0.22615576743231608,0.030791097251656657,0.34996896740667505,0.04766095526573389,0.15452142142332073,0.012378178135018477,0.757191905761936,0.23590995204248533,0.7170022419264304
12836,0.17757797764066705,0.05050402048103375,0.2741519179944884,0.016254100885786292,0.44447052535143167,0.0006201596187293286,0.49663667847837667,0.002488461565788026,0.4192514763768417
12837,0.11114045817009596,0.05616936948982432,0.12857092315782193,0.025791488392711844,0.47548111028718204,0.0522996523712426,0.7664429543094795,0.1186073887044881,0.2071209659071132
12838,0.31499733733729574,0.04975609082304176,0.06185899959462631,0.020626483920481806,0.5963524755580607,0.06560051631204604,0.9889897832208333,0.4574251286207148,0.6508756176930588
12839,0.3452323619100288,0.010181221340761515,0.07422076768262435,0.04083124583475761,0.23043573494158567,0.07247393804557435,0.9883145892912353,0.2729813208933659,0.2933487537274719
12840,0.44807257805232087,0.09374251885127113,0.11427964693503795,0.04017538814002619,0.540807335488368,0.058556550375660266,0.5660731095640273,0.28557453532166543,0.5775596936203597
12841,0.1081085615786976,0.05459857704268324,0.37905665870344984,0.04224291440850222,0.9213859056056708,0.018560080609292495,0.7982314551817542,0.28343322121723113,0.30218055493411433
12842,0.3909604231595024,0.04123130695118647,0.3882830459659156,0.03204574532266433,0.051094299333186,0.04625417301333467,0.49100781901701324,0.09182920323750848,0.4047301017266324
12843,0.4002912348070637,0.02452959926548801,0.3637013441388332,0.03337645140564197,0.06973921656826317,0.008903565329592059,0.9298453783223104,0.3196498676958785,0.3422975303788626
12844,0.059244530492585386,0.03318211310934754,0.19406402006709123,0.02380536491867378,0.7141041431693309,0.05933631899948266,0.5831023326574336,0.35746798718177497,0.4432650293093338
12845,0.4640085719134879,0.02743016035877189,0.07665330788779573,0.03130342253697858,0.9492186583121455,0.029086352654274818,0.987617707903205,0.34534641131513183,0.25811716944381774
12846,0.26158079954282987,0.03718568370926877,0.24029304344433067,0.02078530247834505,0.5209491866716371,0.05410223340971006,0.7062713574541848,0.04270879119018416,0.6283867298724867
12847,0.19554895054828458,0.003723432066385118,0.08511369922606304,0.035113227973314835,0.7959573151376739,0.09844548686477003,0.5641758350050143,0.45989153504403046,0.049095629635522935
12848,0.03592637472593774,0.0733722955696592,0.2595731555446425,0.023575933260126733,0.3338652460423299,0.041388645370225345,0.4949114484263647,0.25524637000827066,0.8288626236266251
12849,0.3789125347016535,0.02232288208070499,0.36051901607967596,0.023951283110333815,0.4096114405806332,0.09683091491462026,0.9537674437368885,0.31037834592395214,0.21923965134191772
12850,0.31343036062220087,0.08921643824959102,0.2989527550671944,0.005081776605117028,0.7709079367501588,0.029501140197883843,0.8781513910616591,0.17384904450948777,0.13539033827790486
12851,0.47702516335589173,0.059845439642596046,0.33351659943202394,0.04802266868218288,0.6037009521720668,0.07933749215344107,0.5728616768792947,0.4397684157948953,0.8520988866683483
12852,0.08573236497333875,0.06767643991330113,0.3423630157659747,0.03378770665928448,0.42856850583726647,0.051740937879082495,0.4222523788929093,0.07720293945238586,0.7623403082842016
12853,0.21773995065776572,0.08536444140201102,0.1537576181952468,0.013591764578701003,0.777876198601149,0.0557436970832124,0.8007902087221448,0.2607029682971738,0.5500464506936912
12854,0.3419229836902435,0.0529271551293989,0.18124747264659868,0.011159187311882207,0.47200246580969935,0.004281289219651399,0.7238714807128752,0.11838043568810688,0.46861788128144716
12855,0.49482285998311826,0.0925846224675323,0.20321321238492993,0.007288164902816252,0.7666653045391242,0.08392676674655945,0.7418818416095854,0.4443697426721272,0.7247620787406232
12856,0.010232885012841303,0.046294486296311735,0.0030828497105563424,0.015277941588055219,0.24093888712219122,0.005614628007896773,0.6222806554842316,0.025110498190460816,0.18311180243545525
12857,0.2860341919136246,0.043924704036469,0.18895102762590577,0.009408403039582928,0.9320481400912995,0.04127375614979662,0.4283259028876172,0.45568473969579837,0.2882935855760146
12858,0.2294134125127855,0.08849867039339222,0.21765089622405767,0.044167127517971666,0.054103709262110694,0.0990266508647859,0.7687540633329966,0.38768727560781796,0.09553656881675204
12859,0.38178263301781495,0.03136769556532299,0.2737340570761086,0.03909819187686443,0.20746714848132136,0.02514874997072927,0.5797002724066954,0.4531999259570499,0.5712217894117836
12860,0.3212184443004403,0.0829391247014109,0.13352970536256947,0.043581850981091574,0.05639576603403823,0.06790172561547966,0.4831291167168093,0.40242253200332484,0.45269202001432024
12861,0.07091296000357517,0.06048130715247805,0.2206443940154276,0.014160039557364305,0.12449378853449396,0.06182921784529643,0.7379389706274425,0.36334643213810536,0.757057374678824
12862,0.05675989211755135,0.0330320558910956,0.2731062508545044,0.019285643986751602,0.7534725499328674,0.09410337568834315,0.55205152279949,0.33300466517753874,0.7863109875674917
12863,0.12343228837790554,0.04956591596406307,0.14060034414045378,0.016476191125363065,0.5987810780148521,0.01794319949261898,0.8046424688877684,0.347905762464627,0.7020420448412991
12864,0.13731790891796147,0.004487036089126824,0.011055762303465682,0.048796455378703446,0.019852228357875847,0.042983637444596094,0.6950844771352642,0.09110296953668895,0.8364529125895805
12865,0.4403357131062227,0.08409147254520172,0.049006006396896985,0.009789261429309871,0.8130546103675401,0.05643589091141718,0.6258988399309608,0.48719355730076297,0.4705690701165493
12866,0.4035469831520559,0.03364319522894763,0.29857815696479684,0.042533231621095374,0.7879360865871144,0.09824832638235326,0.7762809261685267,0.30930508160734416,0.7284037849692316
12867,0.09023823350299677,0.06598904946891233,0.012066877898425588,0.029389721386465173,0.45506076999929074,0.07076440546535363,0.454767661647134,0.08393959394791665,0.8958609936404626
12868,0.011275713854778864,0.02810234698497221,0.020203838715340386,0.04729919102307779,0.6550742752143005,0.050903480974042785,0.6003641105625948,0.04204138012022093,0.5599878918662301
12869,0.14977077157391,0.06386559318834062,0.27541336810551675,0.014652762289746036,0.4338909170010572,0.0575109946813699,0.9238928012139741,0.035811114961872566,0.7637530661292063
12870,0.24809348844937787,0.06489530415488139,0.1690057618042748,0.040586982381747704,0.8823034622526061,0.0930098152465433,0.44559971928925407,0.3435375537898608,0.3693105035069297
12871,0.12010051292266555,0.04814357179112762,0.05566541018269916,0.013215115515232948,0.8626507835139773,0.06843502361629755,0.9270816224022735,0.2907330997475276,0.7213773431431877
12872,0.21105350602828188,0.02647059062166561,0.1532434868863759,0.03851110316112194,0.07436695153909399,0.01996831526866895,0.854419483893289,0.2442637633424527,0.9782915549131259
12873,0.1674256846777798,0.04849634289300822,0.25698933098076854,0.011969227222531995,0.4554453027731488,0.08567444422233608,0.8333122778768483,0.3127413597072442,0.4865407231499483
12874,0.16787472962527347,0.09676333479239058,0.1855872756843996,0.0015624110075572921,0.24520203785411804,0.06493543546698609,0.8223596911228446,0.21053264547336803,0.9157169616667861
12875,0.013526699337317717,0.0579124175716375,0.14987470579848047,0.002433494129905324,0.8563095223980397,0.05846601523291206,0.9173371911458995,0.311045829406685,0.6217428403610399
12876,0.15126786382761948,0.03433500886276635,0.19061397091004154,0.02898885875448383,0.9020128909821294,0.013404471618476285,0.5926233289886376,0.44256696612578444,0.8067167079678215
12877,0.15454156361610005,0.0957801561910371,0.020811232937410332,0.03805498408070401,0.3680492931520614,0.045558256281479775,0.6983951380313385,0.0753469302660044,0.8642431989968052
12878,0.39274475923855245,0.07315753855865345,0.14395835963930978,0.004566318801693628,0.39223273241426454,0.07532999658494809,0.863039535564949,0.09298382043935399,0.43041482391133634
12879,0.42509008792456116,0.07638523341169076,0.23901881917301904,0.04753297072667296,0.16537159258632605,0.007816134240931265,0.4077728032901233,0.023822420971492238,0.506580133892015
12880,0.42998695900628564,0.018702566444123336,0.23945890546759918,0.02228391899431557,0.7717820225753769,0.008187117711248049,0.6397773921372001,0.2169998586646262,0.2082123126607264
12881,0.48453372401364847,0.08591379386713631,0.2704464565610258,0.03389137186909525,0.17005099247556352,0.005417719120665492,0.9198256193853033,0.01711943935568158,0.7442417724468697
12882,0.019488382738950268,0.09184891488453874,0.08752802807488164,0.00017413828865264219,0.6327918763747324,0.04801543111696774,0.6799142759494445,0.2625668110537416,0.8537036872694378
12883,0.22802309285271313,0.07608608275261977,0.07818494581129619,0.034580890536222805,0.21775701650033988,0.06828438351527309,0.9352429546682081,0.295485091910042,0.1070967201511525
12884,0.24842406570595513,0.07801907602016926,0.05916508935124072,0.0442575783066377,0.9720621175464595,0.016336918679556788,0.5094484025876624,0.4414392033108017,0.7398715084291219
12885,0.30784403081308076,0.005556969299293258,0.1047620907591817,0.041188249537463334,0.6296793098753034,0.049717178398932305,0.6356837426511536,0.3843595921196437,0.7504486532215627
12886,0.39215991993529614,0.03352801847180608,0.18382346179846154,0.030359452952334477,0.7023101092428125,0.08373318713187801,0.5790052807607527,0.19039145370383143,0.3357774260767722
12887,0.001079395947587945,0.0015071181428586353,0.357529596567052,0.045049024759970836,0.2528800581063839,0.030483423366732643,0.936728617986366,0.3608886614196474,0.696724066643148
12888,0.012919662577367805,0.08366926508431255,0.2040333790486135,0.015511335625626638,0.32720394165520067,0.09644263430863169,0.9571873563947008,0.39132637550378535,0.5204797703812194
12889,0.14880171711131418,0.09734369955200325,0.22546072072642415,0.024832839362761525,0.4657015493495567,0.052071519430469254,0.526108851153176,0.39103901751812953,0.5685117235458635
12890,0.17978540712656704,0.04020476347014791,0.06279088304367929,0.00703723688274837,0.2928746321415675,0.04735504182472253,0.9509575459547862,0.286352070147157,0.8864355599488463
12891,0.07565183147816225,0.04320421800506791,0.34395222089261146,0.0392903697726393,0.782912738548388,0.06127206436345522,0.6237398648172678,0.44702087238506566,0.24075179112248093
12892,0.2950348705029434,0.0030589294952744206,0.16850071401459196,0.016020066046495435,0.4868976952691881,0.06866724629085971,0.47636971221101887,0.35684406826316917,0.5959875196777065
12893,0.4137256884019492,0.0934623345652216,0.08635951969691005,0.04098458850281014,0.8253369619642626,0.06642761304339911,0.560079661732479,0.19987541578972956,0.6228515607296384
12894,0.006148444699171524,0.08962102017774058,0.1792520480378369,0.008790478583042712,0.4821764936292875,0.07550364484479294,0.9885108533799013,0.2733276597442571,0.9231022526002426
12895,0.19450889946647648,0.0708533318312749,0.07581533077373764,0.04760344220186423,0.3200425218814381,0.07332480995829922,0.7182650077489161,0.4561962041028667,0.3481221124020245
12896,0.06752289022491144,0.0028770258679786265,0.21552249439613,0.002441255859370176,0.8056124993772179,0.053067447969783826,0.9490476185528797,0.4116080583971275,0.8062336754741436
12897,0.26593745871609464,0.02043610840657176,0.37230272750366306,0.009014689537301019,0.22002887834194002,0.06325517359398551,0.7974203246412424,0.4848944003260863,0.5295660048293783
12898,0.0928092063978274,0.03787320506230542,0.18665367226995525,0.04946897024676096,0.8111360110353154,0.09704855855333741,0.5698319180222242,0.17785468357221873,0.8771027324259523
12899,0.07013940313902635,0.03861936000775249,0.220039849814316,0.023620668390720214,0.8375811948716823,0.02262888766423342,0.7300976608559138,0.12001754559535825,0.9196489798641937
12900,0.42597031685387027,0.02422628478621482,0.04258284115216698,0.01721986069386575,0.30279927344513247,0.022331988658406344,0.8817262693419348,0.23988402787768087,0.5763389140504855
12901,0.3944839992091587,0.050242743809425255,0.024866855328051562,0.0056619221258894,0.6083841792153931,0.09455214630487656,0.5368021975716306,0.1350194267170688,0.5362874533882005
12902,0.3311367564654676,0.09515167373352934,0.05379510834242105,0.007744967214408938,0.8119793628571498,0.057249737582795106,0.9521408143097384,0.4278923576470559,0.02425010306004329
12903,0.24619617117444917,0.06011826662640085,0.09149242044825845,0.0304501527979673,0.9122637173615078,0.0733668204134713,0.8819703809590741,0.2845769459268452,0.7343559846930763
12904,0.3016746764039889,0.09505280126059945,0.3050831090446209,0.011117328177119072,0.8836947017144033,0.04421718741285825,0.7192596550437986,0.31544251815399155,0.7101793193832302
12905,0.07120735661823481,0.029114048383527043,0.3842884903240267,0.032673564883219736,0.3352672922006964,0.011668249896207433,0.5447052606972287,0.31346336921465906,0.019520025096291686
12906,0.11228202286677767,0.023273583754368513,0.10865546011890125,0.04398187368176007,0.39586286399784326,0.07281169328936894,0.9029084133219518,0.46793344347108096,0.7841362184844779
12907,0.29559480871495325,0.06887277042163413,0.37258581832048354,0.023649652897353088,0.983406994490346,0.067688506582407,0.4324469252749634,0.4674514975490508,0.6844172880561024
12908,0.3066757996409667,0.07731220835993548,0.08013823851432123,0.007042314890269097,0.7122054634217706,0.03802445077255299,0.6636417296150248,0.16216034693901388,0.20884130817707006
12909,0.018727703553338117,0.004789288354171448,0.19192855092171937,0.009982700538306334,0.30669062079520737,0.021362730793683272,0.7642308885652594,0.030401384903587497,0.03973790554546582
12910,0.49097298528701194,0.02636384958565459,0.3979982620331979,0.021115243027166025,0.2757135715781071,0.06911454440568753,0.474180460275489,0.23020589210766576,0.777602286705434
12911,0.10042921720762706,0.0011322849367218968,0.05831864150912397,0.015402960475526582,0.3271555125493503,0.005820448117116903,0.9253652408545674,0.1983566708553432,0.6038797230437416
12912,0.13238537445338033,0.025428215184765065,0.1880285224525567,0.03556375052464702,0.7330403783474596,0.0931474444314439,0.7808243069897904,0.10849205300220187,0.2747467629805821
12913,0.2609955744275156,0.01772319642797557,0.2609815106427111,0.0069434380121017845,0.15975641971461263,0.035960344260470255,0.8025489603363318,0.09451259596622173,0.22639832223598286
12914,0.3942958666144644,0.04042512557065085,0.05317341047892996,0.044572676672622734,0.09783819307248112,0.09353675267631469,0.6280389507232373,0.30491574694273527,0.3813755297552017
12915,0.2917025108377313,0.04707994978860972,0.39276566497015314,0.033474241953721826,0.8657261401225158,0.0039638191298270445,0.748686158063925,0.04669732260839458,0.8712624150606926
12916,0.22562256419177776,0.03611647888713762,0.16107145218820798,0.02882604539834297,0.09553756994026585,0.07479611165712832,0.6236569957997221,0.15765880606784086,0.991283199861906
12917,0.4043147662335688,0.08583835803539885,0.052862194241435026,0.026954934929633564,0.1036115908225484,0.041648659076891595,0.5856097140764162,0.33613147006709815,0.6922627683576644
12918,0.31635107838479126,0.05451660768791758,0.15246445205370934,0.0010078386234711435,0.5705430262139946,0.04275619237386418,0.4258557966684305,0.015056064427160495,0.5414772296555042
12919,0.47647523859132135,0.08809272893527918,0.3537689558987465,0.03380741505514855,0.5591489644677355,0.02385113798402287,0.6966309907040625,0.2369568955239497,0.1950568459272913
