sim_nr,μ1,ω,ϵ,p_f,λ,ψ_P,ψ_Q,κ_upper,prog,ψ_E,α_cp
5868,0.2152516220246945,0.8067839197539333,0.03058567443638506,0.9484984308846071,0.1425224119518279,0.022792013761746693,0.18637356251520407,0.00736734568936815,0.9219309640892632,0.18232678389043772,0.9068027245286673
5869,0.017015296683961654,0.6200048684866188,0.06338627907274053,0.7270029103402381,0.5691604123421682,0.11419308430817429,0.16063943999412203,0.0010904556994442722,0.6488899928815948,0.1641299703549141,0.6873644783938735
5870,0.1435345363115025,0.9975801238122108,0.09799846354753672,0.2819368118063528,0.7103229185555072,0.005221001931680906,0.17830266152393867,0.008281549633399292,-0.35870827758941526,0.05252383663062055,0.8676447014049335
5871,0.4172882913114199,0.38214840814144313,0.05032930400343343,0.9392948485086962,0.4449061984295945,0.10988242075002977,0.15045562350141461,0.005522016917175381,-0.8296413589702549,0.09526444936964085,0.5706299026118685
5872,0.3497739705080844,0.12605036040632364,0.09460979855846066,0.9974815954121361,0.264626959105742,0.16384496157783082,0.19715707397654134,0.004757261123475152,0.857245628624604,0.07740019307320833,0.7975837597535713
5873,0.25610943114058854,0.8018693243763753,0.03256293911740326,0.7868525405784508,0.44690364952603717,0.08012526706848969,0.18060710443596106,0.008811758303416248,0.4241046871773808,0.007569731813524188,0.8718933295530646
5874,0.03630620697730241,0.5562568242467945,0.07645598412942883,0.27931917744371976,0.4122121158785165,0.02712974736391456,0.05576856134214803,0.00039154358899784957,0.9483691079513326,0.18693450796504812,0.7521968770799832
5875,0.48861746183645355,0.7907995064124014,0.008296280124539061,0.04111522663686425,0.20021255037685323,0.1079483886046403,0.015413729223714248,0.0033040957018521107,0.785502210343848,0.24993491716819052,0.9913392268120703
5876,0.042865358212515525,0.46812433160357947,0.08390105801551817,0.6751398583349602,0.2760566105876162,0.008126859717153373,0.07133470162077182,0.0012205812141975363,-0.5778971610483259,0.2401381166628968,0.7137807738624553
5877,0.40356323267234095,0.592056178560428,0.009623782564029137,0.5948140487597399,0.09142109989846003,0.23927386216720561,0.16894320087733655,0.00241950443163435,-0.6816906121488375,0.059182235570312186,0.8202481628226292
5878,0.16203260308384682,0.1474533729925386,0.08101336195040157,0.9810225336074522,0.7535919489149984,0.04426167926227164,0.22354573548455095,0.0013154178665531337,0.6863623797379943,0.21821469907664287,0.4219965673865241
5879,0.1745202932345202,0.23016064190697005,0.05532632337679564,0.11647449920153859,0.2058275438393022,0.23376796565450644,0.23455675058282036,0.003352493121827815,-0.4730348663980456,0.2089881207071182,0.6728459474598232
5880,0.3071259170901867,0.215704929770594,0.01906985667762577,0.3542920077135908,0.5936662560665098,0.008702347962181825,0.1636247679350124,0.0025792326649611013,0.49180495477438946,0.1480505129828098,0.5208444866562455
5881,0.14728793452172845,0.7729546251698399,0.06434687176110053,0.8766537502589208,0.236133129741186,0.13387827642987588,0.15416491021345793,0.009065730851152224,0.5526497449211165,0.13165805893369692,0.7434358359290371
5882,0.3701712985177321,0.08296045226560954,0.07838777885943268,0.9676267586439408,0.7230975230627092,0.0066584399353893705,0.04930142377181398,0.005709095014746983,-0.40011336596886615,0.20975484005899775,0.8007216514030646
5883,0.2895440601313672,0.9191979515794979,0.05414634540333825,0.6292589424416889,0.7184225853505954,0.1998895609450102,0.2464631511379516,0.005161377804402241,0.9779820106563819,0.1447859887757619,0.5888972333834221
5884,0.2715283751482795,0.493036505457722,0.006200998994757424,0.930954524151087,0.6211592224961949,0.10187536495467704,0.2284105513580805,0.009323368086122117,-0.9411332761425127,0.047000778523300715,0.4135169476952636
5885,0.26254265419389083,0.722418229974557,0.06769063929463529,0.5011621521999245,0.7112866321444417,0.07270602609857,0.10413439135717231,0.005985794630703255,-0.9915781708974216,0.02591522287657423,0.8649031860994585
5886,0.18121066556173324,0.32375517690676064,0.004097306829783064,0.36842834818932696,0.9551289870317247,0.04878410689740929,0.21701592004687548,0.005603179131141451,-0.32011092985117495,0.02035089369342136,0.7767599940014727
5887,0.24600801266998515,0.6068695877317192,0.03953738893963658,0.013125025074215226,0.07966067280543616,0.01774040896828571,0.19158007548710929,0.000918784384227819,0.499441965541658,0.13381705096053445,0.4853021621396548
5888,0.4584828537928405,0.05365006143085341,0.05101358052180858,0.07042380005660462,0.673210863222275,0.07113338348034343,0.1743674509971583,0.0009920194686283716,-0.6397308500001724,0.1577028461130246,0.8827155917169689
5889,0.061680877943101085,0.377285544892013,0.06133261076566811,0.7255321507012652,0.22569091933415972,0.203365129088804,0.13075976305220138,0.00603669995759183,-0.49173301914764533,0.1628131975836712,0.7468942568204617
5890,0.3596107348214967,0.6855760933646827,0.029480708592612148,0.7240255866764247,0.33907439333092715,0.24232773719397924,0.24590952756369716,0.006449532093307927,0.6505823453177721,0.1812439582568597,0.5704193091627741
5891,0.3110826662761828,0.8690780311937492,0.09503750349835934,0.22007306213111377,0.6463326784993068,0.05966839090514699,0.11416193474982232,0.006090681717542566,-0.8411614393145105,0.045200571197675836,0.8283823903743044
5892,0.3214223675735419,0.3959122291530229,0.06304388254456576,0.23830264397380446,0.5039271402644855,0.03905057720398334,0.09717454116080203,0.005485093374057833,0.6442744343274875,0.14104908776006758,0.5681215830875673
5893,0.28310147271194963,0.49711621340447015,0.02750295714609348,0.8805236807367257,0.7589911886753805,0.13969031040765165,0.1582598090990361,0.009917232552520042,0.5828793600049487,0.2436140033050082,0.7664092483063157
5894,0.44550324926272095,0.33327088068441163,0.09113263488731495,0.8593557918452593,0.7119316244028385,0.17689582651475239,0.22807608992188888,0.00122823757384253,-0.7988103815346166,0.038582353252283125,0.4908318987887201
5895,0.22932635380963967,0.6707869192514203,0.004579529494888366,0.6903091354265392,0.007213082939873128,0.19432754012473966,0.10470755834218878,0.002488845094391158,0.3347704689055282,0.06976839762875417,0.9774815843650456
5896,0.2516153582665245,0.8873988549455792,0.07946641222909126,0.5200419679085425,0.4631274703947869,0.05198764985134441,0.0812328732211609,0.0026505184765795104,-0.6149224534744875,0.019865633849200547,0.8237330824590505
5897,0.21724499393364338,0.4025316328961076,0.09035629131031739,0.5675854959763118,0.04887744983461551,0.1377050060029057,0.06052815159247074,0.003321583430446615,0.033888990502735084,0.13824831463350448,0.9362214125084245
5898,0.3580030646070231,0.9797987889902816,0.06081035835766371,0.22142952459779117,0.2007325797201137,0.1654684643336099,0.09079306243372522,0.005146171423472507,0.10841948941998703,0.009696536913221773,0.5376650315537889
5899,0.07896233555514597,0.15681602401723369,0.030184244953027725,0.17903766273903274,0.33998880138598603,0.043609721628679016,0.17383813722733893,0.004584607689035115,-0.4552812846658466,0.2422678364154541,0.41831059714486385
5900,0.3726924029752969,0.4834634191015945,0.026135525871365934,0.12662840668754594,0.8299826822519304,0.07180118319242447,0.08941426731880041,0.004496419477893014,0.3571587502373794,0.2446858668004504,0.8927572759343886
5901,0.09126410985728481,0.8813648765455394,0.07792825002267165,0.03747018099082316,0.4029452164194935,0.20065352881293735,0.24105574508443628,0.002087501546914992,-0.6942045875452751,0.10911643587691057,0.5860287002894307
5902,0.04330403090286749,0.6441306297179634,0.045830686504341724,0.7362484054378172,0.18490559587009617,0.15584758175796487,0.018092019141561826,0.00860832550658153,0.6566512593984828,0.04969179401985845,0.863782105094915
5903,0.0390660848605045,0.38556423223886876,0.07623770119955674,0.9015769496691384,0.168214635222692,0.18986681140232373,0.15450996125918795,0.005466691447130175,-0.5037418622798383,0.11875937921389647,0.6758076134688327
5904,0.40785679824317167,0.10371486466290711,0.047442227676600474,0.9528020263823661,0.5033774585172061,0.11335453104381468,0.15732666553411834,0.001324875570588201,-0.2231274647528364,0.002611806599044261,0.6442924197373882
5905,0.2291021921928242,0.6665463522841812,0.010116056458389228,0.20754498666504725,0.9028911495065961,0.10979026638977196,0.10255817160827495,0.0030473079096523907,-0.3000009920785872,0.23626699266945003,0.664845708331421
5906,0.29213324769817467,0.8106299254033843,0.07826692227501608,0.5848661888546376,0.2531709370679209,0.03349385458450409,0.24810701855596715,0.007837848788483903,0.31342767598405974,0.01501767331461285,0.8628978662205538
5907,0.1572611863486405,0.10823589298396455,0.08949325389973886,0.9816330609436859,0.1382538994522356,0.16277048379708647,0.24143668857869408,0.0074781522683492465,0.4763670135883553,0.0489135995137352,0.45793093639846044
5908,0.42342170676812124,0.8116918773796772,0.05591872851219936,0.02912079096707431,0.21759907493336839,0.1492684989310827,0.2011967834394178,0.0010852356632583802,-0.634771201465947,0.14158236919839487,0.738905206947964
5909,0.23586311391681827,0.010409779818044843,0.05957251743401433,0.32276266385630353,0.9567179073556334,0.23623630673013477,0.07518210902395034,0.0011805766803919782,-0.1748721240675022,0.22607880783204856,0.42504333539851974
5910,0.2703516272706222,0.8804218833401497,0.014534300545427002,0.15391100267140587,0.1769408689917688,0.1800429980942147,0.09957397823159193,0.006837051625501715,0.326658180039501,0.12518549770223736,0.6042828289845209
5911,0.4764299286585717,0.5929436167153117,0.01960418203301926,0.47820115782152667,0.14468434939738958,0.01083119800871214,0.08652276490218883,0.003502770421552885,-0.43957930005848755,0.06292840454963854,0.8601088281478275
5912,0.234703166406106,0.9269820530335802,0.02960241837267448,0.6719925024541504,0.8659808790493119,0.16455724145687178,0.04377386738140285,0.007916143824334806,-0.6386780164333296,0.23826597956830392,0.8062695858950593
5913,0.32674594228301185,0.13002293738789084,0.09123921081985006,0.7625608288816438,0.44403783141300907,0.20657130087668785,0.18592283348365765,0.001800862343296763,-0.9823247694865253,0.003739965113607209,0.900100487073254
5914,0.21126168145600147,0.44171779176927617,0.090307310185454,0.16486634691776628,0.3753366794316775,0.15995707274761298,0.16281248998466566,0.0014834436372322582,-0.24708716155734545,0.012410241734672868,0.5201771549864768
5915,0.28714862004296965,0.11445217660676923,0.05155885345483474,0.9681839427790858,0.32732144754450954,0.1272575950784715,0.03609935361856685,0.00866638371138588,0.694005308657333,0.0447092975530427,0.41007205527196056
5916,0.28212680056331957,0.597026979270105,0.09894072154499299,0.4503300303243781,0.2870441644453461,0.06971026125794508,0.0462157860909467,0.0053035352817532005,0.8758494055472015,0.027256897198547247,0.5099996889886856
5917,0.4752052786985096,0.26209170683151345,0.038912432168122346,0.957375444622614,0.813297704257332,0.11527967633179553,0.23282162241256993,0.005924968503145838,-0.24464627354143886,0.04309969358018135,0.8873341578275271
5918,0.04145354296105417,0.834760017900873,0.05593872870476163,0.6124304809337531,0.6642330574044962,0.16206993157551283,0.2422130623090153,0.0017514433282851281,-0.7464084436269783,0.1795968152574619,0.6036300392701197
5919,0.3624955804217577,0.29643330656687195,0.02926093932610621,0.6580524349542535,0.4639419853492415,0.019131028431108577,0.015085989826803769,0.007325808320655225,0.45621543503562934,0.06795201642374672,0.6669613918104689
5920,0.46577104059722013,0.6575443068660228,0.04391719975108102,0.8388904697770757,0.3867229874079416,0.22703647760476267,0.1321961725909504,0.0023076474100301074,0.5005234750162639,0.11454973080247689,0.5800008545027857
5921,0.2367794012720066,0.3087797495617943,0.019335408535790136,0.07193181565496333,0.3059114709286936,0.20624004866390017,0.1735693544437259,0.007789944739403244,0.06470753086933834,0.12064583509140087,0.8330907572085959
5922,0.16769200710240928,0.5643210953664649,0.045148117365508736,0.8267778871902848,0.7603328407988094,0.07482313519023757,0.07864854956458897,0.00015887627051668781,-0.6604629549466859,0.1468882587527663,0.8414417599750912
5923,0.3597265642667056,0.1001216819297802,0.040401871901805976,0.13184345233672268,0.7929075609245182,0.14561016046491906,0.22499976210146647,0.008814828402440694,-0.2071496431118478,0.07956424106744972,0.6420605421004321
5924,0.3591613343161659,0.9452140826784513,0.08741506361706619,0.8273817347841325,0.7384917881937708,0.12300044915623437,0.04797200843832153,0.008702179786864871,-0.4851133716712994,0.06334121603822697,0.8735688702617184
5925,0.1825258510614775,0.05947799309096722,0.08044857616171405,0.09800984459940401,0.4666441210465858,0.16048550424736827,0.04249585756124502,0.0013038049846299249,0.8779496295877025,0.13135819907361987,0.8422869709107341
5926,0.10003407867122664,0.5532385552968532,0.03523598660894233,0.1311659612948836,0.002680887144071964,0.14066454383970117,0.167168787578085,0.006132013249975119,0.6715994301260533,0.1241977159659416,0.6988734668072314
5927,0.48498296027998616,0.8971528613044188,0.029170183013418772,0.2289958374784428,0.5108887679936901,0.09886013133616885,0.02580103721517783,0.008355641054603525,0.5376190646025825,0.012502642912805981,0.8916403284397855
5928,0.2961509764415799,0.28733228771388153,0.08569680048931916,0.6985924387097362,0.8727447031311552,0.24444725366568743,0.1215590489635463,0.0014166299666397808,0.42219986086208183,0.13660660917286233,0.4367844369316628
5929,0.41782111243150194,0.7857165788746875,0.04724394211371416,0.4813716485365324,0.6201211541127781,0.19119366168621826,0.0780692228900638,0.000622277383864168,0.6576953711068116,0.1539190419644338,0.8992584990862015
5930,0.4227859240508724,0.19903152771704768,0.0043924741594864765,0.6728551222432607,0.4359768931465524,0.02113367987607139,0.19131608979402537,0.006168327485230875,0.788564227315026,0.09860289589845816,0.7052357718461129
5931,0.2584974869121593,0.41252406779443945,0.06959296260006288,0.2648438781984348,0.11898445250733664,0.12170840428394622,0.21417212202129265,0.0033631966110178385,0.2836666100751968,0.19402001879885905,0.5357990574494658
5932,0.3082680772304487,0.04676458681626732,0.05209010521405377,0.4057649332988907,0.4485687294350343,0.0510814309444919,0.17971856575951028,0.0038250953063414706,0.24683047202612052,0.18790863037545597,0.6103705357760342
5933,0.4905964142126915,0.7155124132832799,0.0017518164196583062,0.39894510258908744,0.4193437159521609,0.009798230110741327,0.1140346776654203,0.007059314173892085,0.14146994913011612,0.10750030615622179,0.5127531588716571
5934,0.3426754114031329,0.39904850882335346,0.08508194462540367,0.2484776445577814,0.9359896518276749,0.032998202515680405,0.17565813804070296,0.009377915272819403,0.4608887757158351,0.06367213212650542,0.8351118933403852
5935,0.2602137645220516,0.7822389486634421,0.07840361699951882,0.5813069343459657,0.2502090684978066,0.058640208685809825,0.07902655879639894,0.004100543166569272,-0.21736714360458897,0.0825275275026761,0.9813707712228089
5936,0.17613764036955643,0.8611942609548295,0.0583847141701211,0.6948065459549708,0.8541208471194868,0.21662252017029388,0.22278314735238455,0.006024586080018299,0.03891306865341626,0.030547095431135898,0.6521207462049116
5937,0.443214537957552,0.025098398838128894,0.08258845895510986,0.47391323111547995,0.990587129421753,0.13673894961524077,0.2038167399682236,0.0087654572111941,0.03910574710866577,0.21533753732310607,0.7780727271343719
5938,0.03134983524484928,0.20141958144832967,0.037309362318103056,0.7166397724094191,0.7614383815811675,0.016621931322686002,0.07499900990965198,0.001169554639129186,-0.855553615894805,0.1456133171650622,0.6300466850445805
5939,0.38665868919215285,0.5125447487194233,0.05649061758656729,0.7275644110256029,0.9641812128866469,0.23651926868303413,0.19461829907090067,0.008316206094059503,0.4324908654323063,0.04273931644570401,0.46915033604951545
5940,0.26812507445920397,0.47900572802398667,0.05454838116871327,0.9041111869697351,0.4457440617750765,0.22653335032216676,0.10858696679464382,0.005873770265851307,-0.1354526692806849,0.10287943974207481,0.7851688311590497
5941,0.4251086611067417,0.9847505617617448,0.014705214692028025,0.9512287589404348,0.08171762302955948,0.0556213831946114,0.0687937436405038,0.0017134284020846123,-0.7935790913712903,0.14575238157154788,0.6559364094118314
5942,0.45814257106982487,0.5828306412942406,0.017752386101326532,0.7462509272938107,0.38574117329752866,0.07613626755091396,0.13880468186822817,0.0045024992790098145,-0.016511672315539072,0.17323433769369406,0.6384618183439708
5943,0.21941247113299972,0.09648961781260353,0.0895898998455868,0.08568280100971012,0.4696851220560847,0.16434778514861625,0.1920404695235503,0.0031971066321531973,-0.9219354216607109,0.01889035332092751,0.49538481704537024
5944,0.43762689903335983,0.3063665857151461,0.09707726712170632,0.16059482104589787,0.8805346612334745,0.13944176374028733,0.19830078262483936,0.0019661807906808703,-0.5448015785905642,0.1450210473965365,0.4430780254517029
5945,0.34420912028359885,0.03148846212139642,0.0033511316833838636,0.5249867632924687,0.8752861590205097,0.1644022210836498,0.2164305732933146,0.008541043940161953,0.10297809075185849,0.07214358956282713,0.8147616652897473
5946,0.2852233340796402,0.25442681473486006,0.05245250469892472,0.1210869402787525,0.3938497229525896,0.07929861195393538,0.09684038946329522,0.001201624423480813,-0.028740320446463352,0.10082907668457446,0.9948757081552059
5947,0.22409438660404463,0.38115821475998246,0.0646108792627318,0.09425431743887673,0.9196956764238634,0.0902739260427219,0.09245575433777208,0.0030967251287547922,-0.8126362532787931,0.22639139134586178,0.796609315029301
5948,0.41512632611686606,0.4337080367567212,0.09321193329626021,0.3349967174435658,0.4932747159479674,0.16628324598028518,0.12059233268552104,0.004829152292502648,-0.23854009761213202,0.035494746756211844,0.5604046945096472
5949,0.4085981199158539,0.5486870318244139,0.036962559761651075,0.8516716146045213,0.32212465698121406,0.20556853292563138,0.2067415277037086,0.008639998854178607,-0.12471419609520551,0.12566077511152665,0.6278199501764102
5950,0.4108601387766503,0.36344738883268873,0.011721397024696385,0.850440885094622,0.19572949209850724,0.06726477685798726,0.08159404587412307,0.00880018503407734,0.2507290742976609,0.1305806923393198,0.4154385587627246
5951,0.39501899467905804,0.2125177006971828,0.08407963293349134,0.4108317854973705,0.9800189413740538,0.14921733325166453,0.225856891653042,0.008291247978351762,0.01794198587273166,0.20751602351027107,0.449222290250755
5952,0.2978949644601454,0.02326706452603285,0.05468135806252766,0.8025095438106622,0.32094360857255794,0.19629920447656357,0.20441143589295566,0.005683687321517594,0.21278702908114022,0.20098881141338268,0.7948546728659742
5953,0.22728129518939638,0.9224778982703841,0.04372768336119807,0.14391424593664426,0.7568161895235997,0.23632526429384634,0.05287142550283197,0.003850867730245437,0.38013085878430397,0.16175314922166442,0.8612824009128339
5954,0.07364690385356829,0.8504540660412331,0.03749207762262711,0.8671940709248697,0.7372192627876538,0.2272372799555752,0.1281130609010007,0.009203244015914635,0.5450293058599551,0.053464419328586026,0.7394540528008449
5955,0.21361116463857419,0.2747905509046419,0.0815793517360756,0.7100259751726751,0.5315708173729807,0.04227905105282058,0.23733926903969146,0.008071034149319698,0.49661559328900884,0.09456332352039619,0.5973944272000702
5956,0.3813777353316921,0.07996119521650137,0.060658395447894614,0.15334456991551085,0.4731565334453156,0.035258689644638366,0.2233855900726976,0.00015340456419845596,0.5870256128841773,0.0120271899815879,0.4749571484442149
5957,0.19268895237626493,0.68232412385972,0.005649249614469078,0.6010126148947538,0.6663403628294238,0.10047730418110538,0.037930551292074545,0.009132228787228292,-0.8156337243896981,0.03764404479575028,0.5073637737624922
5958,0.3724126223480403,0.03897657132303691,0.03935401699431446,0.17388080521992158,0.24363150580587759,0.0651694297385441,0.1423673084495959,0.008270496923035192,0.556382397356098,0.0035499939360660662,0.8634729068359601
5959,0.30039292525256994,0.04410510968818352,0.031209810107600607,0.7837313099028237,0.27262104380113455,0.0014576801930940382,0.1007652997425351,0.004383597593075896,-0.15045709103352511,0.09094351994994604,0.5961535071345504
5960,0.06208270068588129,0.9970172770210834,0.047556882951405685,0.5633812841232073,0.6966178765583273,0.12412329907068498,0.12750641097880597,0.008295180470060204,0.8250382234153317,0.04192803538678425,0.6913048172089307
5961,0.26987794410858645,0.4864806035069348,0.013645013182909322,0.36802415231902375,0.7244008710083197,0.18557987084476987,0.22444678338850993,0.00325798648633717,0.6496468103065856,0.03804319222707237,0.9932468493426678
5962,0.11329217924849992,0.9230190133745291,0.062387175631539074,0.9876349373443497,0.22064152679366938,0.11776632162386992,0.12376586376671438,0.006277992857733434,0.34265527995429257,0.13180055968525653,0.5685010472885461
5963,0.3334929605142355,0.49211927446412673,0.07991635709508943,0.36893440714534076,0.22187901497022042,0.14337652812532714,0.0044709500155411825,0.005641588136707659,-0.6917012841632681,0.22478644489371175,0.5346489589567692
5964,0.22585350994618666,0.2688509189943168,0.0335791795202642,0.7012275948367611,0.6792219078826837,0.24071176963192564,0.2485318521181699,0.005441361613164619,0.972157581312755,0.20565501196177757,0.8141447517250195
5965,0.3747935526437364,0.8362459153742972,0.02130940956053843,0.5174533935196384,0.41117228655407134,0.15797636587648992,0.028056809972763594,0.0025249466765106536,-0.8960486538987988,0.23887703659427922,0.8354221416490291
5966,0.3698848215669901,0.2956733615060378,0.08600242943155861,0.7970164745297207,0.032088656853926256,0.20709022186947187,0.006089303339693194,0.0017943775189638688,0.35554952040123666,0.12026593360950708,0.6270397122026894
5967,0.13244655421400855,0.1717257538402272,0.0869907990034699,0.13769340624101362,0.8447352009143462,0.13904120856493848,0.06771838848000178,0.0001132315013207561,-0.7288187225794669,0.007432156203636521,0.4631887764774561
5968,0.18950135434332388,0.6095763051760651,0.010385397999093767,0.46406658978680226,0.29022372612208325,0.2276821108287166,0.2034429032058176,0.002788422783644016,0.2265456223224933,0.05304539675826406,0.4561126205784072
5969,0.06425021374020054,0.3953046452843878,0.07313183750203753,0.635880874608336,0.7292462256559433,0.16077606080365628,0.23543793403214222,0.00234800144117119,0.7759179466646278,0.14675961775258956,0.79219164542912
5970,0.026830441531393467,0.942600671660679,0.01802442575353187,0.7065858083125218,0.8779703599207547,0.23936832386840914,0.1793050820089194,0.0025952135586555787,-0.43267634245191744,0.15446159876843904,0.9156693432360502
5971,0.45401929773495286,0.39352012807827147,0.014454019558556708,0.9289521165849417,0.9124138813913287,0.12205565988803835,0.05310308893639673,0.005153986279220539,-0.4110818929343709,0.027105169412425807,0.4211620751700023
5972,0.2741942493840302,0.5539472603456747,0.02954489570921376,0.7524596033247374,0.5805403377954732,0.17352095232496745,0.2197570066131735,0.005584975232934676,-0.7923125332823449,0.12768380647047903,0.8317139316827025
5973,0.10055443410591834,0.859199544061598,7.430298978878581e-5,0.6374436065792457,0.5082058494439954,0.2486139511065146,0.12555644046499054,0.005532789909946604,-0.47891437519764213,0.19112834951829802,0.6615340331961441
5974,0.07208340379915683,0.9285592533200282,0.07383693443312016,0.33566199626635135,0.45694522467140175,0.18118712833580214,0.10135431164013764,0.005221525661334135,0.911855631810889,0.09423471678297135,0.527057839204575
5975,0.21832206173611057,0.08726877517172017,0.0025478580031927395,0.4209537400242309,0.3573593753525632,0.06094291815632202,0.11951284610917548,0.00873340533361812,0.3717130508515274,0.20360557625294048,0.4524108539980945
5976,0.33652986733016915,0.7103787840897323,0.05290802584002122,0.2494309390153626,0.2946365692764412,0.18921823968404283,0.053773411981013514,0.0023635723253234075,0.5058350271619034,0.08999622592547431,0.631311778010835
5977,0.1016944581724177,0.6363096371410417,0.006827332157565065,0.8773826990694225,0.8675031587171728,0.02413945667182879,0.23328482403153525,0.007054651437334128,0.6023352455687798,0.2331182814956958,0.9106589744793381
5978,0.4553011478848514,0.06997669301091577,0.025885563011073715,0.4243343335724183,0.47707910714582796,0.022083866439739867,0.11961923183713546,0.007438444177190618,-0.5314874326316709,0.023198831773236634,0.9411525278955345
5979,0.43109305330765535,0.991487744765006,0.06025606592525671,0.6782311557635402,0.9942914203091581,0.08710122929041993,0.11241595437389583,0.009002906858741548,0.5631010809481718,0.09548278112803049,0.524605887966828
5980,0.4797014271361264,0.7600644141725014,0.04506775633575767,0.5920209365192628,0.33221463457746264,0.06620613424545921,0.024661984865859764,0.0077782487101839765,0.1732762424665144,0.1996884783726053,0.4165922577167123
5981,0.29748625560227293,0.15458339316260344,0.05822184191015853,0.07492253502809439,0.605533239190456,0.11281387155074406,0.08412875722316898,0.006698291343741709,-0.5880841151125962,0.21105501317203837,0.48731188108074397
5982,0.3312330918850732,0.5955584493419597,0.09435545018177043,0.6240772144991182,0.3620059391955807,0.1669744644792397,0.050621555786434236,0.0028610880414423317,0.924984731329112,0.23169115434999282,0.4552653244716845
5983,0.2902490716319051,0.681778754980658,0.06784314041127863,0.4950455895872712,0.10748739470305807,0.12933829530702767,0.0646842795560447,0.006135805299389944,0.30327560126565034,0.1785342866312543,0.7688120953575034
5984,0.27541844829664386,0.894670941352596,0.016497574427175702,0.703355528291121,0.5820878569672366,0.11254626667939534,0.007066771534950074,0.007987995223781005,0.9848431371161104,0.2369713993926256,0.8491150741564615
5985,0.3761901855031563,0.6396599347659354,0.04196620586164341,0.6694265153198321,0.9043186954638012,0.07048536475222564,0.061263071887957356,0.003799200948596066,-0.3253205433567372,0.06941240548889772,0.4103103527081159
5986,0.018563822313696392,0.36772804279954546,0.09288020210809644,0.7413807084428445,0.30367126747266926,0.22309365900369882,0.1838591778560576,0.000541009489721231,0.11938429024876318,0.08028601756215134,0.8277501289071558
5987,0.44655357120745176,0.23692225617041152,0.03048966338398902,0.7985139652384619,0.7593954955949345,0.07744307431084994,0.17178655288744907,0.005570617688315055,-0.30214986092158747,0.11409915589908172,0.8099682443003036
5988,0.3252113392135403,0.5399903510950457,0.0038037267359970852,0.1331757528719476,0.32792921633224165,0.061173762292859965,0.06676036009210994,2.224356859072371e-5,-0.30152449831164574,0.13850968118769288,0.40597525531624096
5989,0.2423831844270984,0.29561325491473656,0.02700751922670094,0.7025142356046326,0.4917978383581364,0.17544313982515125,0.07760010635339419,0.004155647901900672,-0.30867974932304565,0.17805027065087503,0.4266685233795966
5990,0.11224720715732411,0.998713802463281,0.09356146090450372,0.09844812250548027,0.40841238456638806,0.08774588607172608,0.2043169851579143,0.008094534439600324,-0.11838476579321633,0.038972627757394816,0.4824631722092562
5991,0.13994661054764015,0.8254803689437595,0.07278533119430718,0.847514450098803,0.16179433325034523,0.21181571758757892,0.0919291596253102,0.0010369788647929129,-0.6848728229759857,0.02546422521906794,0.9977490240978868
5992,0.05293990191635654,0.23157165396102627,0.0506535657933644,0.1192612560741134,0.7752597195350293,0.04635405526939583,0.18206830252485914,0.005346710087770511,0.7139467900781871,0.1747106037655562,0.7329861580385466
5993,0.4833128060075464,0.7841316154028403,0.0919583622626766,0.6887602612440181,0.1988180546695616,0.1371637767772206,0.12240860516379062,0.0009856613531398894,0.22932597640216978,0.007072665660120496,0.5651014733679235
5994,0.08937842199743011,0.3135995123396441,0.02627616990475778,0.8683898531678867,0.08340458082573457,0.12981589376487013,0.1775315910134259,0.0012123563105952762,-0.37073202068552313,0.02963874664397113,0.5125071994650346
5995,0.24027179469031526,0.14509136234158124,0.03609962873607756,0.10210586252182814,0.08937415390363507,0.025930442301485716,0.038283713795644894,0.0028569126975686965,-0.6710592314337436,0.1734386302616857,0.9545056292558899
5996,0.1692353148494708,0.7349728285221099,0.09856460395222626,0.29603082141475684,0.8953673328363673,0.20719267576750056,0.23646222174706816,0.009736674215302225,0.4619953892814268,0.03500565860540669,0.9269212526816611
5997,0.4983312478340591,0.714337082531894,0.05761050643866952,0.058129403449082406,0.8879477440788093,0.2414202058367673,0.15596714230007452,0.0008741988662133221,-0.876606926021908,0.11110851991194023,0.5513647376322228
5998,0.20271580214482804,0.6351626781803327,0.06910939298433363,0.3995112467245595,0.4758974795988137,0.216384915000039,0.020201796509530284,0.005908527013956094,0.6206102666229445,0.07820106545065997,0.40725247469841824
5999,0.16574232843468556,0.017209283449151295,0.08218110041790594,0.750920007574629,0.5134051857926494,0.06608598058304185,0.1203180686954592,0.007144979092504536,-0.11030286700865832,0.005231963894782203,0.8868385964477199
6000,0.24969949795884713,0.6300155890321649,0.012808030452418752,0.16585060779313338,0.10815476051198727,0.2031363643896423,0.19745914176722085,0.008547922829433426,-0.42870570360078686,0.19858858486714792,0.48122533559766484
6001,0.16058531787751956,0.8936297337702998,0.0027617222934325208,0.3814441332375327,0.022087033415823732,0.15962313318541055,0.19491873062664444,0.009593183211888427,0.707765850377253,0.1389533195909613,0.8106693884891134
6002,0.3928535121605332,0.9035573968242261,0.012341727298415126,0.462459011284188,0.5499420179436919,0.18265960412006013,0.239307082876293,0.004980630490426493,0.3282029452803752,0.026110802220942492,0.44352389521568897
6003,0.4994742433421696,0.08963417501370986,0.027098282348262864,0.05958410339661404,0.2652579734962172,0.0699214416868593,0.07928119975349977,0.0065983024096799,0.7175417857300024,0.14914707861766943,0.5367659047912617
